QuesId,SectionId,ContextId,Question,Answer,Reference
916,Book01_182,709,Question: Why does the speaker say that their vow must not go in vain?,Answer: The speaker says that their vow must not go in vain because they cannot consent to be someone whose anger and vows are futile.,"Reference: ""'Ye Pitris, the vow I have made from anger for the destruction of all the worlds, must not go in vain. I cannot consent to be one whose anger and vows are futile."""
917,Book01_182,709,Question: What purpose does the speaker say anger and vows serve?,"Answer: The speaker says that anger and vows serve to restrain the wicked and protect the honest, particularly in the case of kings desiring to subjugate the whole earth.","Reference: ""'The wrath that kings desirous of subjugating the whole earth exhibit, is not without its uses. It serveth to restrain the wicked and to protect the honest."""
918,Book01_182,709,Question: What event filled the speaker's soul with wrath?,"Answer: The extermination of the Bhrigu race by the Kshatriyas, including the killing of unborn children, filled the speaker's soul with wrath.","Reference: ""While lying unborn within my mother's thigh, I heard the doleful cries of my mother and other women of the Bhrigu race who were then being exterminated by the Kshatriyas."""
919,Book01_182,709,Question: Why does the speaker say that a punisher of crimes is necessary in the world?,"Answer: The speaker says that a punisher of crimes is necessary because if there is no punisher, the number of sinners becomes large.","Reference: ""If there be a punisher of crimes in the worlds no one in all the worlds would dare commit a crime; if he findeth not a punisher, the number of sinners becometh large."""
920,Book01_182,709,Question: What reason does the speaker give for being enraged with kings and others?,"Answer: The speaker says that they have just cause to be enraged with kings and others who are capable of protecting their fathers but choose not to, prioritizing their own pleasures instead.","Reference: ""When kings and others, capable of protecting my fathers, protect them not, postponing that duty preferring the pleasures of life, I have just cause to be enraged with them."""
921,Book01_182,709,Question: What does the speaker request from the Pitris?,Answer: The speaker requests guidance from the Pitris on what may benefit both themselves and the worlds.,"Reference: ""'Ye masters, I know that ye ever seek the good of the worlds: direct me, therefore, as to what may benefit both myself and the worlds.'"""
922,Book01_186,719,Question: Who were the five Pandavas accompanied by on their journey to Panchala?,Answer: The five Pandavas were accompanied by their mother.,"Reference: ""And those tigers among men--those brothers--the five Pandavas, set out for Panchala to behold that country and Draupadi and the festivities (in view of her marriage). And those tigers among men--those oppressors of all enemies--in going along with their mother..."""
923,Book01_186,719,Question: Where did the Brahmanas suggest the Pandavas go?,"Answer: The Brahmanas suggested that the Pandavas go to the abode of Drupada in the country of the Panchalas, where a great Swayamvara was taking place.","Reference: ""The Brahmanas then said, 'Go ye this very day to the abode of Drupada in the country of the Panchalas. A great Swayamvara takes place there..."""
924,Book01_186,719,Question: How was Draupadi described?,"Answer: Draupadi was described as a faultless beauty with eyes like lotus petals, endowed with youth and intelligence. She emitted a fragrance like that of the blue lotus for two miles around.","Reference: ""...the slender-waisted Draupadi of every feature perfectly faultless, and whose body emitteth a fragrance like unto that of the blue lotus for two full miles around..."""
925,Book01_186,719,Question: Who was the brother of Draupadi?,"Answer: The brother of Draupadi was Dhrishtadyumna, who was gifted with great prowess and was destined to be the slayer of Drona. He was born from the blazing fire and possessed natural mail, sword, bow, and arrows.","Reference: ""...the slender-waisted Draupadi of every feature perfectly faultless... is the sister of the strong-armed Dhrishtadyumna gifted with great prowess--the (would-be) slayer of Drona--who was born with natural mail and sword and bow and arrows from the blazing fire..."""
926,Book01_186,719,Question: Who were expected to attend the Swayamvara?,"Answer: Kings and princes who were performers of large sacrifices, devoted to study, holy, illustrious, of rigid vows, young, handsome, mighty car-warriors, and accomplished in arms were expected to attend the Swayamvara.","Reference: ""And to that Swayamvara will come from various lands kings and princes who are performers of sacrifices in which the presents to the Brahmanas are large: who are devoted to study, are holy, illustrious, and of rigid vows; who are young and handsome; and who are mighty car-warriors and accomplished in arms."""
927,Book01_186,719,Question: Who else would attend the Swayamvara?,"Answer: Actors, bards singing panegyrics of kings, dancers, reciters of Puranas, heralds, and powerful athletes from various countries would attend the Swayamvara.","Reference: ""And there will also come unto that Swayamvara, from various countries, actors, and bards singing the panegyrics of kings, and dancers, and reciters of Puranas, and heralds, and powerful athletes."""
928,Book01_186,719,Question: What did the Brahmanas say Krishna might do at the Swayamvara?,Answer: The Brahmanas suggested that Krishna might choose someone among the Pandavas who was superior to the rest and earn great wealth by engaging in athletic encounters.,"Reference: ""Beholding you, Krishna may, by chance, choose some one amongst you superior to the rest. This thy brother of mighty arms and handsome and endued with beauty also, engaged in (athletic) encounters, may, by chance, earn great wealth."""
929,Book01_187,722,Question: Who came to witness the Swayamvara?,"Answer: Many kings from other lands, illustrious Rishis, Duryodhana and the Kurus accompanied by Kama, and superior Brahmanas from every country came to witness the Swayamvara.","Reference: ""On hearing of them, O Bharata, the kings of other lands came to his capital. And there came also many illustrious Rishis desirous of beholding the Swayamvara. And there came also, O king, Duryodhana and the Kurus accompanied by Kama. There also came many superior Brahmanas from every country."""
930,Book01_187,722,Question: How was the grand amphitheatre decorated?,"Answer: The grand amphitheatre was shaded by a canopy of various colors, scented with black aloes, sprinkled with water mixed with sandal-paste, and decorated with garlands of flowers. The mansions surrounding it were white, adorned with wreaths and garlands of flowers, and had windows covered with golden net works.","Reference: ""And the amphitheatre which itself had been erected on an auspicious and level plain to the north-east of Drupada's capital, was surrounded by beautiful mansions. And it was enclosed on all sides with high walls and a moat with arched doorways here and there. The vast amphitheatre was also shaded by a canopy of various colours. And resounding with the notes of thousands of trumpets, it was scented with black aloes and sprinkled all over with water mixed with sandal-paste and decorated with garlands of flowers. It was surrounded with high mansions perfectly white and resembling the cloud-kissing peaks of Kailasa. The windows of those mansions were covered with net works of gold."""
931,Book01_187,722,Question: How were the mansions within the amphitheatre described?,"Answer: The mansions within the amphitheatre were seven-storied houses of various sizes, adorned with wreaths and garlands of flowers, and furnished with a hundred wide doors. They were beautified with various metals and resembled the peaks of the Himavat (Himalayas).","Reference: ""And in those seven-storied houses of various sizes dwelt the monarchs invited by Drupada whose persons were adorned with every ornament and who were possessed with the desire of excelling one another. And those exalted sovereigns were all adorned with the fragrant paste of the black aloe. Of great liberality, they were all devoted to Brahma and they protected their kingdoms against all foes."""
932,Book01_187,722,Question: Who were seated within the mansions?,"Answer: The lions among kings, the invited monarchs, who were adorned with fragrant paste and were devoted to Brahma, were seated within the mansions.","Reference: ""And the inhabitants of the city and the country who had come to behold Krishna and taken their seats on the excellent platforms erected around, beheld seated within those mansions those lions among kings who were all endued with the energy of great souls. And those exalted sovereigns were all adorned with the fragrant paste of the black aloe."""
933,Book01_187,722,Question: What were the citizens and country people doing during the Swayamvara?,Answer: The citizens and country people came to behold Krishna and took their seats on the platforms erected around the amphitheatre to witness the Swayamvara.,"Reference: ""Desirous of beholding the Swayamvara, the citizens, roaring like the sea, all took their seats on the platforms that were erected around the amphitheatre."""
934,Book01_187,722,Question: How were the monarchs received by Drupada?,Answer: The monarchs who came to the Swayamvara were all received with reverence by Drupada.,"Reference: ""And the monarchs who came there were all received with reverence by the illustrious Drupada."""
935,Book01_187,722,Question: How were the invited monarchs regarded by the whole world?,Answer: The invited monarchs were loved by the whole world for their good deeds and their dedication to Brahma.,"Reference: ""And for their own good deeds they were loved by the whole world."""
936,Book01_189,727,Question: How did the princes in the amphitheatre view each other?,"Answer: The princes in the amphitheatre viewed each other with jealousy, influenced by the god of desire and vying to win the daughter of Drupada.","Reference: ""And the Kshatriyas assembled in that amphitheatre, each desirous of winning the daughter of Drupada, looked like the celestial (of old) standing round Uma, the daughter of the King of mountains. Afflicted with the shafts of the god of the flowery bow and with hearts utterly lost in the contemplation of Krishna, those princes descended into the amphitheatre for winning the Panchala maiden and began to regard even their best friends with jealousy."""
937,Book01_189,727,Question: Who came to witness the scene in the amphitheatre?,"Answer: Celestials, including the Rudras, Adityas, Vasus, twin Aswins, Swadhas, Marutas, Kuvera, Yama, Daityas, Suparnas, celestial Rishis, Gandharvas, Apsaras, and various other divine beings, came to witness the scene in the amphitheatre.","Reference: ""And there came also the celestials on their cars, with the Rudras and the Adityas, the Vasus and the twin Aswins, the Swadhas and all the Marutas, and Kuvera with Yama walking ahead. And there came also the Daityas and the Suparnas, the great Nagas and the celestial Rishis, the Guhyakas and the Charanas and Viswavasu and Narada and Parvata, and the principal Gandharvas with Apsaras."""
938,Book01_189,727,Question: Whom did Krishna identify among the Pandavas?,"Answer: Krishna identified Yudhishthira, Bhima, Arjuna, and the twin heroes (Nakula and Sahadeva) among the Pandavas.","Reference: ""And he said unto Rama (Valadeva), 'That is Yudhishthira; that is Bhima with Jishnu (Arjuna); and those are the twin heroes.'"""
939,Book01_189,727,Question: How did the other heroes present in the amphitheatre look at Draupadi?,"Answer: The other heroes, sons and grandsons of kings, with their eyes and hearts and thoughts fixed on Krishna, looked at Draupadi alone without noticing the Pandavas.","Reference: ""Biting their nether lips in wrath, the other heroes there--sons and grandsons of kings--with their eyes and hearts and thoughts set on Krishna, looked with expanded eyes on Draupadi alone without noticing the Pandavas."""
940,Book01_189,727,Question: Which princes exhibited their prowess for winning Draupadi?,"Answer: Princes such as Karna, Duryodhana, Salwa, Salya, Aswatthaman, Kratha, Sunitha, Vakra, the ruler of Kalinga and Banga, Pandya, Paundra, and the chief of the Yavanas, among others, exhibited their prowess to win Draupadi.","Reference: ""Then those princes--Karna, Duryodhana, Salwa, Salya, Aswatthaman, Kratha, Sunitha, Vakra, the ruler of Kalinga and Banga, Pandya, Paundra, the ruler of Videha, the chief of the Yavanas, and many other sons and grandsons of kings,--sovereigns of territories with eyes like lotus-petals,--one after another began to exhibit prowess for (winning) that maiden of unrivalled beauty."""
941,Book01_189,727,Question: What made it challenging for the princes to win Draupadi?,"Answer: The bow provided was of extraordinary stiffness, and even in imagination, the princes could not string it.","Reference: ""Adorned with crowns, garlands, bracelets, and other ornaments, endued with mighty arms, possessed of prowess and vigour and bursting with strength and energy, those princes could not, even in imagination, string that bow of extraordinary stiffness."""
942,Book01_191,733,Question: Who sought the protection of the Brahmanas out of fear when the monarchs rushed towards him?,"Answer: Drupada, upon seeing the monarchs rushing towards him, sought the protection of the Brahmanas.","Reference: ""Drupada beholding those monarchs all at once rushing towards him in anger with bows and arrows, sought, from fear, the protection of the Brahmanas."""
943,Book01_191,733,Question: Who among the Pandavas advanced to oppose the rushing monarchs?,"Answer: Bhima and Arjuna, the mighty bowmen of the Pandavas, advanced to oppose the monarchs.","Reference: ""But those mighty bowmen (Bhima and Arjuna) of the Pandavas, capable of chastising all foes, advanced to oppose those monarchs rushing towards them impetuously like elephants in the season of rut."""
944,Book01_191,733,Question: How did Bhima prepare himself to face the assailants?,"Answer: Bhima tore up a large tree like an elephant and stood with it, resembling the mace-bearing king of the dead (Yama), near Arjuna.","Reference: ""And with that tree, the strong-armed Bhima, the son of Pritha, that grinder of foes, stood, like unto the mace-bearing king of the dead (Yama) armed with his fierce mace, near Arjuna that bull amongst men."""
945,Book01_191,733,Question: Who identified Arjuna and Bhima among the Pandavas?,Answer: Krishna (Damodara) identified Arjuna and Bhima among the Pandavas.,"Reference: ""That hero there, of tread like that of a mighty lion, who draweth the large bow in his hand four full cubits in length, is Arjuna! That other hero who having speedily torn up the tree hath suddenly become ready to drive off the monarchs is Vrikodara!"""
946,Book01_191,733,Question: Which youth was suspected to be Dharma's son and had left the amphitheatre?,"Answer: The youth of fair complexion, with eyes like lotus petals, and prominent nose was suspected to be Yudhishthira, Dharma's son.","Reference: ""The other youth, like unto Kartikeya, I suspect, is Dharma's son (Yudhishthira). The two other youths, like unto Kartikeya, are, I suspect, the sons of the twin Aswins."""
947,Book01_191,733,Question: Who expressed happiness upon hearing that Pritha and the Kaurava princes had escaped?,Answer: Halayudha (Valadeva) expressed happiness upon hearing that Pritha (Krishna's father's sister) and the Kaurava princes had escaped.,"Reference: ""Then Halayudha of complexion like unto that of clouds uncharged with rain, addressing his younger brother (Krishna), said with great satisfaction, 'O, I am happy to hear, as I do from sheer good fortune, that our father's sister Pritha with the foremost of the Kaurava princes have all escaped (from death)!'"""
948,Book01_192,736,Question: Why did Karna desist from the fight with Arjuna?,"Answer: Karna, thinking that Brahma energy is invincible, desisted from the fight.","Reference: ""Thus addressed (by Arjuna), Karna the adopted son of Radha desisted from the fight, for that mighty chariot-fighter thought that Brahma energy is ever invincible."""
949,Book01_192,736,Question: Who engaged in a fierce fight like two elephants in rut?,Answer: Salya and Vrikodara (Bhima) engaged in a fight.,"Reference: ""Meanwhile on another part of the field, the mighty heroes Salya and Vrikodara, well-skilled in battle and possessed of great strength and proficiency, challenging each other, engaged in fight like two elephants in rut."""
950,Book01_192,736,Question: How did Bhima throw down Salya without hurting him much?,"Answer: Bhima threw Salya on the ground with great dexterity and skill, without causing him much harm.","Reference: ""And Bhimasena, that bull amongst men, surprised all (by the dexterity of his feat) for though he threw Salya on the ground he did it without hurting him much."""
951,Book01_192,736,Question: Why were the other monarchs alarmed after Bhima's feat?,Answer: The other monarchs were alarmed and surrounded Bhima because they realized that the Brahmanas (referring to the Pandavas) were excellent warriors and they wanted to know their race and whereabouts before engaging in battle.,"Reference: ""And when Salya was thus thrown down and Karna was struck with fear, the other monarchs were all alarmed. And they hastily surrounded Bhima and exclaimed, 'Surely these bulls amongst Brahmanas are excellent (warriors)! Ascertain in what race they have been born and where they abide."""
952,Book01_192,736,Question: What was the suggested course of action regarding the fight with the Brahmanas?,"Answer: The suggestion was to first ascertain the identity of the Brahmanas (Pandavas) and then cheerfully fight with them, as Brahmanas, despite their offenses, should be protected.","Reference: ""Let us, therefore, desist from this fight with the Brahmanas. Indeed, Brahmanas, however offending, should yet be ever protected. And first let us ascertain who these are; for after we have done that we may cheerfully fight with them."""
953,Book01_195,745,Question: Who won Krishna in the competition and surrounded him with homage?,Answer: The youth who strung the foremost bow and brought down the mark was surrounded by the foremost Brahmanas who offered him their homage.,"Reference: ""'With large, red eyes, attired in deer-skin, and resembling a celestial in beauty, the youth who strung that foremost of bows and brought down to the ground the mark set on high, was soon surrounded by the foremost of Brahmanas who also offered him their homage for the feat he had achieved.'"""
954,Book01_195,745,Question: What did the other hero do when the assembled monarchs advanced for a fight?,"Answer: The other hero, tearing up a large tree, rushed at the concourse of kings and felled them right and left like Yama himself smiting down creatures.","Reference: ""There rose up another hero who tearing up a large tree rushed at that concourse of kings, felling them right and left like Yama himself smiting down creatures endued with life."""
955,Book01_195,745,Question: Where did the couple of heroes and Krishna go after leaving the amphitheatre?,"Answer: They went into the abode of a potter in the suburbs of the town, where they found a lady and three other men sitting around her.","Reference: ""They, resembling the Sun and the Moon, taking Krishna with them, left the amphitheatre and went into the abode of a potter in the suburbs of the town, and there at the potter's abode sat a lady like unto a flame of fire who, I think, is their mother. And around her also sat three other foremost of men each of whom was like unto fire."""
956,Book01_195,745,Question: What did Krishna do with the alms they obtained during their eleemosynary visits?,"Answer: Krishna devoted a portion of the alms to the gods, gave another portion to Brahmanas as gifts, gave a portion to the venerable lady, and distributed the rest among the five foremost men.","Reference: ""Some time after when they returned, Krishna taking from them what they had obtained as alms, devoted a portion thereof to the gods, and gave another portion away (in gift) to Brahmanas. And of what remained after this, she gave a portion to that venerable lady, and distributed the rest amongst those five foremost of men."""
957,Book01_195,745,Question: How did the heroes identify themselves during their conversation before sleep?,"Answer: The heroes' talk indicated that they were not Vaisyas, Sudras, or Brahmanas but were bulls amongst Kshatriyas, discussing military subjects.","Reference: ""The talk of those heroes indicated them to be neither Vaisyas nor Sudras, nor Brahmanas. Without doubt, O monarch, they are bulls amongst Kshatriyas, their discourse having been on military subjects."""
958,Book01_196,750,Question: Who accompanied Kunti as they proceeded towards Drupada's place?,Answer: Krishna accompanied Kunti as they rode together on one of the cars.,"Reference: ""Then those bulls among the Kurus, dismissing the priest and causing Kunti and Krishna to ride together on one of those cars..."""
959,Book01_196,750,Question: What preparations did King Drupada make for the arrival of the Pandavas?,"Answer: King Drupada kept ready a large collection of articles required for the wedding of each of the four orders, including fruits, sanctified garlands, coats of mail, shields, carpets, kine, seeds, implements of agriculture, various arts and sports equipment, weapons, and war utensils.","Reference: ""Meanwhile, O Bharata, hearing from his priest the words that Yudhishthira had said, king Drupada, in order to ascertain the order to which those heroes belonged, kept ready a large collection of articles..."""
960,Book01_196,750,Question: How were the Pandavas received by the ladies of King Drupada's household?,"Answer: The ladies of the king's household worshipped Kunti, the queen of the Kurus, with joyous hearts.","Reference: ""When the party went to Drupada's abode, Kunti taking with her the virtuous Krishna entered the inner apartments of the king. The ladies of the king's household with joyous hearts worshipped the queen of the Kurus."""
961,Book01_196,750,Question: How did King Drupada and his ministers react upon seeing the Pandavas?,"Answer: King Drupada, along with his son and ministers, became exceedingly glad upon seeing the Pandavas, whom they understood to be of royal blood.","Reference: ""Beholding, O monarch, those foremost of men... the king, and the king's ministers, and the king's son, and the king's friends and attendants, all became exceedingly glad."""
962,Book01_196,750,Question: What did the Pandavas do after dinner at King Drupada's place?,"Answer: After dinner, the Pandavas showed interest in observing the various utensils of war.","Reference: ""After the dinner was over, those heroes among men, passing over all other articles, began to observe with interest the various utensils of war."""
963,Book01_197,753,Question: What proposal did Drupada make to Yudhishthira regarding Krishna's marriage?,Answer: Drupada proposed that Yudhishthira could either marry Krishna himself with due rites or give her in marriage to any of his brothers that he preferred.,"Reference: ""'If it pleaseth thee, take thou the hand of my daughter thyself with due rites. Or, give Krishna in marriage unto whomsoever of thy brothers thou likest.'"""
964,Book01_197,753,Question: What was Yudhishthira's response to Drupada's proposal?,"Answer: Yudhishthira stated that Krishna would be the common wife of all the Pandavas, as ordered by their mother, and they would each take her hand one after another before the fire.","Reference: ""'Thy daughter, O king, shall be the common wife of us all! Even thus it hath been ordered, O monarch, by our mother... Krishna, therefore, shall become the wedded wife of us all. Let her take our hands, one after another before the fire.'"""
965,Book01_197,753,Question: How did Drupada express his disagreement with Yudhishthira's proposal?,"Answer: Drupada argued that while one man can have many wives, it is unheard of for one woman to have many husbands, and he considered it a sinful act against usage and the Vedas.","Reference: ""'Drupada answered, 'O scion of Kuru's race, it hath been directed that one man may have many wives. But it hath never been heard that one woman may have many husbands!... it behoveth thee not to commit an act that is sinful and opposed both to usage and the Vedas.'"""
966,Book01_197,753,Question: How did Yudhishthira defend his proposal to Drupada?,Answer: Yudhishthira explained that morality is subtle and that they should follow the path trodden by illustrious ones of the past. He emphasized his commitment to truthfulness and righteousness and mentioned that their mother commanded it.,"Reference: ""'Yudhishthira said in reply, 'O monarch, morality is subtle... My tongue never uttered an untruth. My heart also never turneth to what is sinful. My mother commandeth so; and my heart also approveth of it. Therefore, O king, that is quite conformable to virtue.'"""
967,Book01_199,758,Question: Why did the celestials approach Prajapati for relief?,Answer: The celestials approached Prajapati for relief because they were alarmed at the increase of human beings on Earth and sought his protection.,"Reference: ""Struck with fear for the increase of the human population of the world they addressed the Master of creation and said, 'Alarmed, O lord, at the increase of human beings on earth, we come to thee for relief. Indeed, we crave thy protection.'"""
968,Book01_199,758,Question: How did Prajapati respond to the concerns of the celestials?,Answer: Prajapati reassured the celestials by reminding them that they are immortal and should not be frightened by the increase of human beings.,"Reference: ""Hearing those words the Grandsire said, 'Ye have little cause to be frightened at this increase of human beings. Ye all are immortal. It behoveth you not to take fright at human beings.'"""
969,Book01_199,758,Question: What did the celestials request Prajapati to do?,"Answer: The celestials requested Prajapati to distinguish them from human beings because the mortals had become immortal, causing the disappearance of distinction.","Reference: ""The celestials replied, 'The mortals have all become immortal. There is no distinction now between us and them. Vexed at the disappearance of all distinction, we have come to thee in order that thou mayest distinguish us from them.'"""
970,Book01_199,758,Question: How did Prajapati explain the current situation to the celestials?,"Answer: Prajapati informed the celestials that Yama, the son of Vivaswat, was engaged in a grand sacrifice, which temporarily suspended death for human beings. Once the sacrifice ended, Yama would resume his role, and men would start dying as before.","Reference: ""The Creator then said, 'The son of Vivaswat is even now engaged in the grand sacrifice. It is for this that men are not dying. But when Yama's work in connection with the sacrifice terminates, men will again begin to die as before. Strengthened by your respective energies, Yama will, when that time comes, sweep away by thousands the inhabitants on earth who will scarcely have then any energy left in them.'"""
971,Book01_199,763,Question: How did Vyasa grant celestial sight to the king?,Answer: Vyasa granted celestial sight to the king through his ascetic power.,"Reference: ""Saying this, that sacred Brahmana Vyasa of generous deeds, by means of his ascetic power, granted celestial sight unto the king."""
972,Book01_199,763,Question: How did the Pandavas appear when the king saw them with celestial sight?,"Answer: The Pandavas appeared with golden crowns, celestial garlands, radiant complexions, and celestial bodies resembling gods such as Indra.","Reference: ""And the king saw them possessed of celestial bodies, with golden crowns and celestial garlands, and each resembling Indra himself, with complexions radiant as fire or the sun, and decked with every ornament, and handsome, and youthful, with broad chests and statures measuring about five cubits."""
973,Book01_199,763,Question: How did king Drupada react upon seeing the celestial forms of the Pandavas?,Answer: King Drupada was highly pleased and wondered at the manifestation of celestial power in the disguised Pandavas.,"Reference: ""The king looking at his daughter, that foremost of women endued with great beauty, like unto a celestial damsel and possessed of the splendour of fire or the moon, regarded her as the worthy wife of those celestial beings, for her beauty, splendour, and fame. And beholding that wonderful sight, the monarch touched the feet of Satyavati's son, exclaiming, 'O great Rishi, nothing is miraculous in thee!'"""
974,Book01_199,763,Question: How did the Rishi narrate the story of the maiden and her desire for a husband?,Answer: The Rishi narrated the story of a maiden who performed severe ascetic penances to please Lord Sankara (Mahadeva) and desired to obtain a husband possessed of every virtue.,"Reference: ""The Rishi then cheerfully continued, 'In a certain hermitage there was an illustrious Rishi's daughter, who, though handsome and chaste, obtained not a husband. The maiden gratified, by severe ascetic penances, the god Sankara (Mahadeva)."""
975,Book01_199,763,Question: What was the maiden's original desire regarding her husband?,Answer: The maiden initially desired to have a husband possessed of every accomplishment.,"Reference: ""The maiden, who had succeeded in gratifying the god, said again, 'O Sankara, I desire to have from thee only one husband possessed of every virtue?'"""
976,Book01_199,763,Question: How many husbands did the maiden ultimately receive as a boon?,Answer: The maiden ultimately received five husbands as a boon from Lord Sankara (Mahadeva).,"Reference: ""The god of gods, well-pleased with her, spake again, saying, 'Thou hast, O maiden, addressed me five full times, repeating, 'Give me a husband.' Therefore, O amiable one, it shall even be as thou hast asked. Blessed be thou. All this, however, will happen in a future life of thine!'"""
977,Book01_200,766,Question: Who suggested the auspicious day for Yudhishthira's wedding?,"Answer: Vyasa, the illustrious sage, suggested the auspicious day for Yudhishthira's wedding.","Reference: ""Vaisampayana continued, 'Then the illustrious Vyasa, addressing Yudhishthira the just, said, 'This day is an auspicious day, O son of Pandu! This day the moon has entered the constellation called Pushya.'"""
978,Book01_200,766,Question: Who made preparations for the wedding and brought out Krishna?,"Answer: King Yajnasena, the father of Krishna, made preparations for the wedding and brought out Krishna, his daughter.","Reference: ""When Vyasa had said so, king Yajnasena and his son made preparations for the wedding. And the monarch kept ready various costly articles as marriage presents. Then he brought out his daughter Krishna, decked, after a bath, with many jewels and pearls."""
979,Book01_200,766,Question: Who witnessed the wedding of Yudhishthira and Krishna?,"Answer: Friends, relatives of the king, ministers of state, Brahmanas, and citizens were among those who witnessed the wedding of Yudhishthira and Krishna.","Reference: ""Then there came to witness the wedding all the friends and relatives of the king, ministers of state, and many Brahmanas and citizens. And they all took their seats according to their respective ranks."""
980,Book01_200,766,Question: Who united Yudhishthira and Krishna in marriage?,"Answer: Dhaumya, the priest who was well-conversant with the Vedas, united Yudhishthira and Krishna in marriage.","Reference: ""Then Dhaumya, well-conversant with the Vedas, igniting the sacred fire, poured with due mantras libations of clarified butter into that blazing element. And calling Yudhishthira there, Dhaumya, acquainted with mantras, united him with Krishna."""
981,Book01_200,766,Question: What extraordinary thing did the celestial Rishi tell the speaker about the marriages?,Answer: The celestial Rishi told the speaker that the princess Draupadi regained her virginity every day after a previous marriage.,"Reference: ""O king, the celestial Rishi told me of a very wonderful and extraordinary thing in connection with these marriages, viz., that the illustrious princess of slender waist regained her virginity every day after a previous marriage."""
982,Book01_200,766,Question: What gifts did King Drupada give to the Pandavas after the weddings?,"Answer: King Drupada gave the Pandavas one hundred cars with golden standards, one hundred elephants with auspicious marks, one hundred female servants, along with much wealth, costly robes, and ornaments of great splendour.","Reference: ""The sons of Pandu endued with great strength, after their wedding were over, and after they had obtained Krishna like unto a second Sri along with great wealth, passed their days in joy and happiness... The illustrious monarch of the Lunar race gave unto each of those princes of celestial beauty... much wealth and many costly robes and ornaments of great splendour."""
983,Book01_200,766,Question: Where did the sons of Pandu pass their days after the wedding?,"Answer: The sons of Pandu passed their days in joy and happiness, like so many Indras, in the capital of the king of the Panchalas.","Reference: ""The sons of Pandu endued with great strength, after their wedding were over, and after they had obtained Krishna like unto a second Sri along with great wealth, passed their days in joy and happiness, like so many Indras, in the capital of the king of the Panchalas."""
984,Book01_202,772,Question: How did Dhritarashtra react upon learning about Draupadi's swayamvara?,Answer: Dhritarashtra became filled with joy upon learning that Draupadi had been won by the Pandavas and that the sons of Dhritarashtra had returned to Hastinapura in shame.,"Reference: ""Then Vidura, having learnt that Draupadi had been won by the Pandavas and that the sons of Dhritarashtra had come back (to Hastinapura) in shame, their pride humiliated, became filled with joy."""
985,Book01_202,772,Question: Whom did Dhritarashtra mistake Draupadi to have chosen as her husband?,"Answer: Dhritarashtra, due to his blindness and ignorance, mistakenly believed that Draupadi had chosen his eldest son Duryodhana as her husband.","Reference: ""From ignorance, the blind monarch understood that his eldest son Duryodhana had been chosen by Drupada's daughter as her lord."""
986,Book01_202,772,Question: Who informed Dhritarashtra about Draupadi's true choice of husbands?,"Answer: Vidura informed Dhritarashtra that Draupadi had chosen the Pandavas as her husbands, and that they were alive, at peace, and well-received by King Drupada.","Reference: ""It was then that Vidura told the monarch that Draupadi had chosen the Pandavas for her lords, and that those heroes were all alive and at peace, and that they had been received with great respect by king Drupada."""
987,Book01_202,772,Question: What reason did Dhritarashtra give for his increased affection towards the Pandavas?,"Answer: Dhritarashtra expressed that his affection for the Pandavas was even greater than before because they were well and at ease, had obtained many friends, and had gained powerful allies like Drupada and his relatives.","Reference: ""Hearing these words of Vidura, Dhritarashtra said, 'Those children are to me as dear as they were to Pandu. Nay, more. O listen to me why my affection for them now is even greater!'"""
988,Book01_203,775,Question: Whose advice does Duryodhana seek in order to create dissensions among the Pandavas?,Answer: Duryodhana seeks his father's advice to create dissensions among the Pandavas.,"Reference: ""Duryodhana said. 'Let us, O father, by means of trusted and skilful and adroit Brahmanas, seek to produce dissensions between the sons of Kunti and Madri."""
989,Book01_203,775,Question: What strategy does Duryodhana propose to weaken Yudhishthira's alliance with King Drupada?,"Answer: Duryodhana suggests plying King Drupada and his sons, as well as his ministers of state, with presents of wealth to make them abandon Yudhishthira's cause.","Reference: ""Or, let king Drupada and his sons, and all his ministers of state, be plied with presents of large wealth, so that they may abandon the cause of Yudhishthira, the son of Kunti."""
990,Book01_203,775,Question: How does Duryodhana plan to sow dissension among the Pandavas themselves?,Answer: Duryodhana intends to use spies to make the Pandavas jealous of one another and incite Krishna against her husbands.,"Reference: ""Or, let some clever spies, full of resources, sowing the seeds of dissension among the Pandavas, make them jealous of one another. Or, let them incite Krishna against her husbands."""
991,Book01_203,775,Question: Whose death does Duryodhana propose as a way to weaken the Pandavas?,"Answer: Duryodhana suggests secretly causing the death of Bhimasena, as Bhima is the strongest and the sole refuge of the Pandavas.","Reference: ""Or, let, O king, some clever spies, repairing thither, secretly compass the death of Bhimasena."""
992,Book01_203,775,Question: What would Duryodhana do if the Pandavas proved to be docile and obedient?,Answer: Duryodhana would seek to repress the Pandavas according to the dictates of political science.,"Reference: ""Or, if, O monarch, coming hither, they prove docile and obedient to us, we would then seek to repress them according to the dictates of political science."""
993,Book01_203,775,Question: How does Duryodhana propose to tempt and annoy the princess of Panchala?,"Answer: Duryodhana suggests using handsome girls to tempt the Pandavas, which would annoy the princess of Panchala.","Reference: ""Or, we may tempt them by means of handsome girls, upon which the princess of Panchala will get annoyed with them."""
994,Book01_205,780,Question: Whose opinion does Dhritarashtra ask for?,Answer: Dhritarashtra asks for the opinion of Bhishma.,"Reference: ""Asked by Dhritarashtra to give his opinion, Bhishma replied..."""
