ID	twitter	label	sentence
9017	Y	1	दिल्ली दंगों की चार्ज शीट में भइया का नाम नहीं आने से #NDTV में शोक की लहर 3 दिनों तक ndtv दफ्तर में शोक घोषित 😂
9018	Y	1	शिवसेना और कांग्रेस के बीच पड़ी दरार ,संजय राउत ने लगाया राहुल गांधी पर शायरी चुराने का इल्जाम ,कॉपीराईट का केस दर्ज करेंगे.
9019	Y	0	कोई सनातनी है जो खुल कर बोल सके कि हिन्दू राष्ट्र घोषित किया जाए हिंदुस्तान को या में आकेला ही हूँ। 🤔 ।  🙏🚩।
9023	Y	0	मैं शिवपुरी जिले का किसान हूँ मेरा समर्थन मूल्य पर चना खरीदी का मैसेज अभी तक नहीं आया, कल खरीदी की अंतिम तिथि है
9024	Y	0	मुगलों ने जो 1 % बनाया वो तो हमे पढाया जाता है लेकिन जो 99 % हमारा तोडा है , वो हमसे छिपा लिया जाता है 😢
9025	Y	0	माननीय सांसद जी कृप्या मामले की जानकारी लेकर किसान भाई की मदद करे @OfficeofSSC
9026	Y	0	भाजपा नेता आदरणीय श्री जी एवं उनकी पूज्य माता जी के अस्वस्थ होने का समाचार सूत्रों से प्राप्त हुआ । ईश्वर से आप दोनों के शीघ्र स्वास्थ्य लाभ की प्रार्थना करता हूँ। 🙏
9027	Y	0	J&K के अनंतनाग में हिंदू सरपंच श्री अजय पंडित की जिहादी आतंकियों ने हत्या की, सेना हत्या करने वाले इस्लामिक जिहादी आतंकियों को चुन चुन कर मारे। आतंकियों को छुपाने वालों को भी न बख्शा जाए।
9028	Y	1	माननीय गृह मंत्री अमित शाह जी की शादी की तस्वीर और साथ ही पीछे बैठे नाराज़ फूफाजी बैठे हैं 😂
9029	Y	1	अगर अरविंद केजरीवाल को या उसके परिवार में से किसी को कोरोना हो गया तो अरविंद केजरीवाल का इलाज कहा किया जाएगा क्योंकि यह तो दिल्ली का नही है क्या केजरीवाल अब आम जनता पर लागू किया हुआ नियम अपने ऊपर भी अपनाएंगे?
9031	Y	0	मेरे देश मे गौ हत्या करने बाले को फाँसी दो . अब नहीं तो कब ? सब मिलकर बोलो. #गौमाता_को_इंसाफ_दो
9033	Y	0	हर नेक काम करने बाला BJP का ही क्यो होता है ढोंगीआचार्य जी 🙄
9034	Y	0	भारत हिन्दुओ का देश है और हिन्दू ही भारत को विश्वगुरु बनाएँगे। 🙏  🙏
9036	Y	0	गुना ABVP ने वृद्ध आश्रम जाकर सभी वृद्ध जनो को मास्क व सैनिटाइजर वितरण किये और सभी को मास्क और सैनिटाइजर के प्रयोग के बा।
9037	Y	1	कृपया चमचों से न लड़ें ,न ही कोई बहस करें हमें बीमारी से लड़ना है, बीमार से नहीं. 😜 😂
9038	Y	0	भारत के हिन्दू मंदिर की संपत्ति हिन्दु धर्म के उद्धार में खर्च होनी चाहिए जिससे गरीब हिन्दू की मदत, उनका उद्धार हो रोजगार मिले क्योकि मंदिर में दान हिन्दुओ ने किया है।
9039	Y	0	बाप की दौलत पर घमंड करने में क्या ख़ुद्दारी, मज़ा तो तब है जब दौलत अपनी हो और घमण्ड बाप करें !
9040	Y	0	लड़की ने बताया उसको फसा कर और झूठ बोलकर वह लड़का ले आया था हम सब की तरफ से आदरणीय भाई साहब का बहुत-बहुत धन्यवाद
9041	Y	0	हमारे हिन्दु शेर आदरणीय श्री चेतन भार्गव जी के समक्ष 2 जून को एक मुस्लिम युवक द्वारा एक लड़की को प्रेम जाल में फंसा कर भगा लेने का मामला सामने आया था,उस लड़की के घरबाले बहुत परेशान थे और भाई साहब से बात करी भाई साहब के प्रयासों से वह लड़की सकुशल घर आ चुकी है
9044	Y	0	भारत के जोरदार विरोध के बाद गलबान घाटी में चीनी सेना 2 km पीछे हटी मोदी जी और ट्रम्प की फ़ोन पर बात हुए अभी 24 घंटे भी नही हुए और चीन अपनी औकात पर आगया (ये आज का भारत है जो आंखों में आंखे डाल कर बात करता है 🇮🇳)
9045	Y	0	दिल्ली को जलाने बाले ताहिर को फाँसी दो ✊✊ #TahirHussainTerrorist
9046	Y	1	जिस केजरीवाल ने दूसरे राज्यों के लोगों को इलाज देने से मना कर दिया हो क्या उस केजरीवाल ने दूसरे राज्य के 40 लाख लोगों को भोजन कराया होगा 🤔 @KapilMishra_IND
9047	Y	0	आपकी जोड़ी हमारी आन,बान और शान हैं, हमारा अभिमान हैं, और क्या कहूं हमारे लिए तो आप ही है गौरी-शंकर और आप ही सीता-राम.
9048	Y	0	राजनीति में सुचिता के प्रतीक वरिष्ठ भाजपा नेता व पूर्व केन्द्रीय मंत्री श्री गोपीनाथ मुंडे जी की आज पुण्यतिथि पर शत- शत नमन। 💐🙏
9050	Y	0	वामपंथी अगर अमेरिका में आतंकी घोषित हो सकते है तो हिंदुस्तान में क्यों नहीं ? 🤔
9052	Y	1	क्या ये खबर सही है शिवसेना के 20 और NCP के 14 विधायकों की अंतरात्मा जाग गयी है ?
9053	Y	1	जिन हिन्दुओं को शर्म आती है प्रभु "श्रीराम" का नाम लिखने में.✍ माफ़ करना मुझे भी शर्म आती है उन्हें हिंदु कहने में. 🙏🏻⛳️
9054	Y	0	जली को आग और बुझी को राख कहते हैं और जिसके हर एक टि्वट से चमचों की जले उसे हमारे बग्गा पाजी कहते हैं 😂😎 #baggapajjirockstar @TajinderBagga 🤗
9055	Y	0	आप सभी को गंगा दशहरा की हार्दिक शुभकामनाएँ। जय गंगा मैया की!
9056	Y	1	दिल्ली में सबकुछ फ्री करके चुनाव जीतने वाले केजरीवाल पर वेतन देने को पैसे नहीं है (जनता अपने 👞👠 निकाल के रखे इन AAP के नेताओ के लिए बो भी फ्री ) 😏😏
9057	Y	0	विश्व के दो सबसे घटिया मुख्यमंत्री उद्धव और केजरीवाल. एक (केजरीवाल) अखबार में विज्ञापन से कोरोना का इलाज कर रहा है ।  दूसरे (उद्धव) ने कहा है कि कोरोना पर सरकार से कुछ पूछा तो जेल में भेज दिए जाओगे. और इन सबके लिए भी कुछ दोगले लोग मोदी को जिम्मेदार बता देंगे.
9058	Y	0	लाखों Crकी चुनावी-रेवड़ियाँ,टैक्सपेयर्स के हज़ारों Cr अख़बारों में4-4पेज के विज्ञापन व चैनलों पर हर10मिनट में थोबड़ा दिखाने पर खर्च करके,पूरी दिल्ली को मौत का कुआँ बनाकर अब दिल्ली के मुख्यमंत्री कह रहे हैं कि कोरोना से लड रहे डॉक्टरों को सैलरी देने के लिए उनके पास पैसा नहीं है 👞
9059	Y	0	चीन का बहिष्कार ही विश्व के लिए संजीवनी साबित होगा। जागो जग वालो। जिंदगी बचाने के लिए चीन का संपूर्ण बहिष्कार करो #bycottchina
9060	Y	0	अगर आप अपने बच्चों को धर्म नहीं सिखाएंगे तो कोई और उन्हें अधर्म सिखाने में कामयाब हो जाएगा!
9061	Y	0	भाजपा राष्ट्रीय अध्यक्ष माननीय जेपी नड्डा जी का कार्यकर्ताओं को फेसबुक पर लाइव सम्बोधन , जय बीजेपी
9062	Y	0	ब्रेकिंग न्यूज़ G7 ग्रुप जिसमे US, italy, canada, japan, Germany, france, UK शामिल थे उस ग्रुप का नाम अब G10 होगा चीन की दादागिरी खत्म करने के लिए G7 का फैसला G7 अब होगा G10 तीन नए देश शामिल होंगे india , australia, south korea G7 में शामिल होने बाले तीनो देशों को बधाई 💐
9063	Y	0	संपूर्ण भारत में कोरोना की जाँच सरकार करा रही है और नपुंसकता की जाँच अलका लांबा कर रही हैं तभी तो TV पर भोक रही है नपुंसक नपुंसक 🙄🙄
9064	Y	1	ओवैसी ने कहा BJP ने हिंदुओं को कट्टर बना दिया है। अभी से फटने लगी? 😂 डर अच्छा है
9065	Y	1	सुना है नाकाम मुख्यमंत्री उद्धव ठाकरे की cm कुर्सी टूटने बाली है कुर्सी टूटते देख संजय राउत सकुनी ने सभी पार्टी की बैठक बुलाई है ताकि कुर्सी में कील ठोकी जाए और कुछ दिन कुर्सी और टिक जाए (परंतु कील लगी कुर्शी कब तक टिकेगी 😂)
9066	Y	0	हाँ तो राम मंदिर निर्माण की तारीख़ नोट कर लो 26 मई 2020
9067	Y	0	राम लला के लिए जीवन त्याग दने वाले परम् पराक्रमी कोठारी भाइयो को शत शत नमन आपके बलिदान को सच्ची श्रद्धांजलि आज अर्पित.
9068	Y	0	फूंक मारकर हम दीये को बुझा सकते हैं पर अगरबत्ती को नहीं. क्योंकि जो महकता है उसे कौन बुझा सकता है. और जो जलता है वह स्वयं बुझ जाता है.
9069	Y	0	मेरे प्यारे श्रमिक भाइयों और बहनों. अगर आप मुंबई में है और अपने घर जाना चाहते हैं तो कृपया इस नंबर पर कॉल करें 18001213711.
9071	Y	0	#ArrestAlkaLamba जैसी महिला लगातार हमारी प्रधानमंत्री जी और योगी जी पर अभद्र टिप्पणी करने वाली को तुरंत गिरफ़्तार करना चाहिए। 😡 इस तरहा की महिला समाज को गंदा करती है हम हमारा समाज गंदा नही होने देंगे
9073	Y	1	साधू-संतों महात्माओं की हत्याएं सिर्फ ऊधव ठाकरे के राज में नहीं हो रही हैं। इससे पहले औरंगजेब, कंश और रावण के राज में भी हुई थी, और लंका सबकी जली थी। हर हर महादेव
9075	Y	0	ब्रेकिंग न्यूज: NDTV रवीश कुमार के खिलाफ आईपीसी की धारा 199, 153, 153 ख, 298, तथा 504 के तहत दर्ज़ हुवा मुकदमा, सरकार की छवि ख़राब करने का लगातार प्रयास कर रहा था।
9076	Y	0	इस अनाड़ी उद्धव ठाकरे ने पूरे महाराष्ट्र की स्थिति खराब कर दी साधुओं की हत्या, पत्रकारों पर हमला, कोरोना रोकने में नाकाम पूरे देश में जहां 1,30,000 मामले कोरोना के है बही सिर्फ महाराष्ट्र में 48000 मामले कोरोना के है ( पैराशूट मुख्यमंत्री नाकाम मुख्यमंत्री उद्धव ठाकरे)
9077	Y	0	केजरीवाल को तुरंत अरेस्ट किया जाये!! सिक्किम को भारत से अलग देश बताने की हिमाक़त की है? ।।पूछता है भारत।। केजरीवाल शर्म करो
9079	Y	0	दिल्ली के जिन मूर्खो ने फ्री फ्री के चक्कर मे BJP को हराया था आज बो 150 देशो के समर्थन से WHO का चेयरमैन बन गए हैं (आज दिल्ली में बीजेपी की सरकार होती तो श्री डॉक्टर हर्षवर्धन जी दिल्ली के मुख्यमंत्री होते दिल्ली की सूरत ही बदल देते)🙏
9080	Y	0	माननीय मैं आपसे बिनती करना चाहता हूं गुना में रोजाना बाजार खुल रहे है लोग लगातार भीड़ लगा रहे है गुना के कई व्यापारी चाहते हैं कि दुकान खोलने का समय सुबह7 से शाम 7 बजे की जगहा 10 से 6 किया जाए एवें शानिवार ,रविवार को सम्पूर्ण lockdown किया जाए @OfficeofSSC
9081	Y	0	दो टूक : पाकिस्तान में जो हादसा हुआ है उसके पीड़ितों के साथ मेरी संवेदना है परंतु। 👇 पाकिस्तान प्लेन क्रेश मामले में मेरे को उतना ही दुख: जितना पाकिस्तानियों को पुलगाम आतंकी हमलें के बाद हुआ था भुले नहीं हम शहीद भाईयों का नमन् 🇮🇳 🙏🏻
9082	Y	0	कोटा से उत्तर प्रदेश के वापिस लाते समय UPके कुछ बसों को डीज़ल की आवश्यकता पड़ गयी दया छोड़िए आधि रात को दफ़्तर खुलवा कर राजस्थान की कांग्रेस सरकार ने UPसरकार से पहले 19लाख रुपए लिए और उसके बाद बसों को रवाना होने दिया और कांग्रेस फ्री फ्री चिल्ला रही थी #दोगली_कांग्रेस
9084	Y	0	शिवसेना ने राम मंदिर के निर्माण को फिलाल रोकने को कहा शिवसेना गद्दार है आस्तीन का साँप है देख तेरे संसार की हालत क्या हो गई भगवान कितना बदल गया इनसान कितना बदल गया इनसान सूरज न बदला चांद न बदला ना बदला रे आसमान कितना बदल गया इनसान कितना बदल गया इनसान
9085	Y	0	2020 साल है या काल। !कोरोना महामारी तूफान अर्थवयवस्था 🙄😧👎 #महातूफान #उम्पुन अब बंगाल और ओड़िशा के तट से टकरा चुका है! ये दीघा की तस्वीरें मिली हैं। महाविनाशकारी । आगे कोरोना पीछे उम्पुन! 2020 साल है या काल। !
9086	Y	1	पहले राजीव जी 1 रुपया भेजते थे तो गरीब के पास 16 पैसे ही पहुँचते थे आज प्रियंका बस भेजती है तो गरीब के पास ऑटो रिक्शा।
9087	Y	0	विश्व के सबसे भ्रष्ट और षड्यंत्रकारी ⁦@WHO⁩ के अध्यक्ष एक ईमानदार और कर्तव्यनिष्ठ डॉक्टर का बनना न केवल हिंदुस्थान के लिए बल्कि विश्व के लिए सुखद समाचार है। ⁦@drharshvardhan⁩ जी आप इसको बदलें इसके लिए आपको शुभकामनाएँ और नियुक्ति के लिए अभिनंदन।
9088	Y	0	पंकज जी चिंता ना करे आपके उस घटिया को एक एक व्यक्ति तक पहुंचाएंगे और बताएंगे कि कांग्रेस की कितनी घटिया सोच है हिंदू समाज को लेकर और उसके देवी देवताओं के प्रति आज ही उस का प्रिंट आउट निकल बाते है
9091	Y	0	प्रियंका वाड्रा गांधी के सचिव के खिलाफ़ मजदूरों के लिए 1000 बसों की लिस्ट में गलत जानकारी देने के आरोप में FIR दर्ज की गई। आरोप है कि बस की सूची में दी थी कई ऑटो, ट्रक के नम्बर और कई का कोई डेटा मौजूद नहीं था ।
9092	Y	0	घर लौटते मजदूरों की तस्वीर इतनी दुःखद है तो उस रात घर छोड़ने वालों की तस्वीर कितना भयावह होगा! 1990 में कश्मीरी पंडित और 1947 देश विभाजन 😭
9094	Y	0	हिंदू ह्रदय सम्राट नाथूराम गोडसे जी के जन्मदिन पर शत् शत् नमन् 🚩
9095	Y	1	लॉक डाउन में जिनलोगों ने लॉक डाउन तोड़ा उन लोगो से यही कहना है की लॉक डाउन इंसानों के लिए था जानबरो के लिए नही
9096	Y	1	प्रियंका गांधी जी की बसे कहा तक पहुंची 🤔🚌🚌🚌
9097	Y	1	दंगे सिर्फ वहां कहलाये जाएंगे जहां बीजेपी की सरकार है, बंगाल में राजीव गांधी खेल प्रतियोगिता का आयोजन किया जा रहा है 😠
9098	Y	1	दिल्ली के CM ने कोरोना पर जनता से सुझाव मांगे हैं.? तो मेरा सुझाव हैं कृपया इस्तीफा दे.! बड़ी मेहरबानी होगी.!! 🙄🙏
9099	Y	0	बमोरी से पूर्व विधायक एवं नेता को शादी की सालगिरह पर बहुत बहुत शुभकामनाएं 🙏💐💐
9101	Y	0	मा. मुख्यमंत्री जी एवं ग्रह मंत्री जी- जिला गुना तहसील चाचौड़ा नगर में गौमाता के साथ अप्राकृतिक कृत्य करने के लिए समर खान पर एफआईआर दर्ज एवं वीडियो वायरल हुआ है। इस बलात्कारी को कड़ी से कड़ी सजा मिलना चाहिए। FIR होने के बाद भी लोग इसे बचा रहे है।
9102	Y	1	जिन लोगो ने "राम-मंदिर" न बने इसके लिए पूरी ताकत लगा दी थी, प्रभु श्री राम के अस्तित्व पर ही सवाल उठा दिए रामसेतु को काल्पनिक बता दिया मंदिर जाने वाले लोगों पर टिप्पणियां की वो लोग आज मंदिरो से सोना मांग रहे है । #ड्रामेबाज_कांग्रेस
9103	Y	0	दोस्तो आ जाओ टेस्ट करने आज घर पर आपके दोस्त ने राजस्थानी घेवर बनाने का प्रयास किया है 😋😎🙂🤗
9104	Y	0	मर्यादा पुरुषोत्तम भगवान राम के पुत्र कुश ने अपने राज्य का विस्तार पूर्व दिशा की ओर भी किया और एक नागवंश की कन्या से विवाह किया। ऐसा माना जाता है कि थाईलैंड के राजा कुश के वंशज हैं। यही वजह है कि थाईलैंड के हर राजा को राम की उपाधि देने की प्रथा आज भी यथावत है ।
9105	Y	0	मंदिरों के सोने पर नजर गड़ाने वाले कांग्रेस के बड़े नेता पृथ्वीराज चौहान पर काशी विश्वनाथ मंदिर में जाने से लगाई गई रोक संत समाज ने लगाई रोक अब नहीं जा सकते काशी विश्वनाथ मंदिर में दर्शन के लिए हर हर महादेव
9106	Y	0	पूछता है भारत 👉 कांग्रेस पार्टी के किसी भी नेता ने सिर्फ डिबेट में योगदान के अलाबा किसी और छेत्र में koi योगदान दिया है ताकि मजदूरों , किसानों , गरीबो की कोई मदद हो सके नही ना (बोतो भगबान का शुक्रिया है मोदी जी प्रधानमंत्री है नही तो अभी जो स्थिति होती बो सोचकर ही डर लगता है)
9108	Y	1	निर्धन गिरे पहाड़ से कोई न पूछे हाल , करोड़पति को कांटा लगे पूछे लोग हजार। 😢
9111	Y	0	ममता बनर्जी ने अजमेर से ट्रेन बंगाल आने दी पर बाकी जगह से मजदूरों को लेकर आने वाली ट्रेनों को अनुमति नहीं दी। क्यों। ? का का छी छी ममता के अंदर जरा सी भी ममता नही है छी #ममता_का_जंगलराज
9112	Y	1	मन्दिरो के सोने पर नजर गढाने वालो देश को लूटने बालो तुमने जितना देश को लूटा है उतना किसी ने नही लूटा मोदी जी इन लुटेरों की प्रॉपर्टी बेच कर इनके इलाके के गरीब लोगों, किसानों को राहत दी जाए 🙏
9113	Y	0	राजनीति में सादगी और शुचिता के प्रतीक, भारत के पूर्व उपराष्ट्रपति एवं राजस्थान के पूर्व मुख्यमंत्री #भैरोंसिंह_शेखावत.
9114	Y	0	आतंकी रियाज नायकू को मारने के बाद जीत का संकेत देता एक सैनिक। ✌️ नाम तो सुना ही होगा #RR। ? नाम सुनकर मूत देता है दुश्मन । 🇮🇳✌️ #हिन्दू_हिन्दू_भाई_भाई
9116	Y	1	दिल्ली वालों तुम्हें बिजली पानी मुफ़्त में देकर शराब, डीज़ल और पेट्रोल से पेल रहा हूँ फोन मत काटना मैं केजरीवाल बोल रहा हूँ ! #viasms
9117	Y	1	कांग्रेस से बड़ी महामारी बीमारी इस संसार मे कोई भी नही है बड़ी से बड़ी बीमारी 1 ,2 साल में चली जाती हैं पर कांग्रेस ऐसी बीमारी है जो 70 साल से भारत देश के लोगो के जीवन से खिलबाड़ कर रही है (हम कोरोना को हरा देंगे पर कांग्रेस का क्या करे )
9118	Y	1	टोटी चोरी करना किसी भी एंगल से ' आत्मनिर्भरता ' नहीं है पहले तू बता तुझपर और तेरे मालिक टोटी चोर पर इतना माल कहा से आया अब्बा छोड़ कर गए थे या अब्बा के अब्बा 🤔
9119	Y	1	वायरस से बचने के लिए भी 'अल्कोहल'.! और इकॉनमी को बचाने के लिए भी 'अल्कोहल'.! ये कैसी विडंबना है प्रभु !
9120	Y	0	मेरे रुद्र भी पूरी तरहा से जी के निवेदन का पालन कर रहा है (मास्क ,सोशल डिस्टेन्स) (इसकी age 1.5 year का है अगर ये मोदी जी की बात को समझ सकता है तो हम क्यो नही समझ सकते) (हम सभ 130 करोड़ लोग मिलकर लड़ेंगे कोरोना से और जीतेंगे 🇮🇳)@PMOIndia
9200	Y	1	हम अपने दुश्मनों से कड़े शब्दों में  कह देना चाहते हैं अगर हमे आंख दिखाएंगे तो हम सीमा पर धरना देंगे। 'शान्तिप्रिय' दूतों के साथ हम 'धरने' के साथ काम लेंगे"।  #PM_Arvind_Kejriwal
9201	Y	1	देश मे 'धरना' देने का प्रशिक्षण मुफ्त दिया जायेगा। #PM_Arvind_Kejriwal
9202	Y	1	भारत रत्न की जगह 'धरना-रत्न' सम्मान की शुरुआत होती। सर्वप्रथम यह सम्मान 'मन्ना मजारे' को दिया जाता। #PM_Arvind_Kejriwal
9203	Y	1	देश की सड़कों पर 'यू-टर्न' के साइन की जगह 'केजरी-टर्न' के नए साइन लगाए जायेंगे।
9204	Y	1	प्रधानमंत्री #Arvind_Kejriwal महोदय पीएमओ की जगह सदैव जंतर-मंतर पर धरने पर रहते। #Indian_Media
9205	Y	1	देश के शिक्षण संस्थानों के पाठ्यक्रमों में 'धरना' विषय अनिवार्य हो गया है। #PM_Arvind_Kejriwal
9206	Y	1	देश के नेताओं का नया नारा होता 'तुम मुझे वोट दो.....मैं तुम्हारे लिए 'धरना' दूंगा"
9207	Y	1	केंद्र सरकार के नये 'धरना-मंत्रालय' का कार्यभार #PM_Arvind_Kejriwal ने अपने पास ही रखा है
9208	Y	1	26 Jan का नया नाम 'धरना-दिवस' घोषित किया जाता और प्रतिवर्ष धूमधाम से मनाया जाये।
9209	Y	1	प्रधानमंत्री राहत कोष का नाम बदल कर 'धरना-राहत-कोष' की कर दिया गया है जिससे देश-विदेश मे हो रहे जगह-जगह धरनों को आर्थिक रूप से मदद पहुंचाई जाती।
9210	Y	1	दूर किसी गांव में जब बच्चा रोता तो मां कहती सो जा बेटा...... सो जा...नहीं तो 'केजरी' 'बवाल' करने आ जाएगा।
9211	Y	1	इस खुशी के मौके पर वो सर्दी का भीगा कम्बल जैसा हो रख्खा है 
9212	Y	1	आरती खद्दरधारी की-वोट के सफल भिखारी की. गले में स्वागत की माला. अधर पर मधुरस का प्याला. ह्रदय में हैं बरछी-भाला और रुतबे सरकारी की -आरती खद्दरधारी की #Indian_Politician
9213	Y	1	न कोई काम करें सच्चा. दे रहे पब्लिक को गच्चा. ठगाई में सबके चच्चा. घोटालानंद-नित्य छलछंद-करें निर्द्वंद्व. फ़िक्र बस कुर्सी प्यारी की #Indian_Politician
9214	Y	1	इन्हीं से प्रकट होंय दंगा. इन्हीं से होय शांति- भंगा. कौन फिर इनसे ले पंगा. क्रिमिनलों संग-करें हुडदंग-लोग हैं तंग. जिता कर गलती भारी की. #Indian_Politician
9215	Y	1	चमन के ऐसे ये माली. बेच कर फूल-फल-डाली. चमन ही कर देते खाली. राजनीतिक व्यापारी की-आरती खद्दरधारी की. #Indian_Politician
9216	Y	1	प्यास के मारे हम तरसें. मगर ये कहीं नहीं दरसें. चुनावी मौसम में बरसें. हमारे बीच-ऊँच प्लस नीच-भाव को सींच. प्यार की नदिया खारी की. #Indian_Politician
9217	Y	1	जो गाये यह आरती भ्रष्ट चरण चित लाय. ठेका-परमिट-राशनिंग उसे शीघ्र मिल जाय. कहो नेता महान की जय. भ्रष्टवर बेईमान की जय. हमारे संविधान की जय. और जय अपनी लाचारी की. #Indian_Politician
9218	Y	1	भ्रष्टाचार न होगा तो हम कितने दिन जी पायेंगे. पहले चारा खाया हमने अब क्या गोबर खायेंगे.
9219	Y	1	घोटाले वाली दुनिया में कौन हमारा है सानी. कोई हो सत्ता में लेकिन अपनी चलती सुल्तानी है. #vikas_dube
9220	Y	1	पब्लिक भूखी मरती रहती हम खाते हैं बिरियानी.  #Indian_Politician
9221	N	1	पहली बार आये हो क्या इस जगह? नियम से चलो है ये सरकारी दफ़्तर. खिलाना पड़ेगा ही खाने से पहले.
9222	N	1	शहर में पुलिस की कड़ी चौकसी है. मैं खुद लुट गया जस्ट थाने से पहले.
9223	N	1	बुढ़ापे में शादी रचाई है तुमने. खड़ी कर ली खटिया बिछाने से पहले.
9224	N	1	मुझे सुबह ४ बजे फायर ब्रिगेड के अलार्म पर उठना बहुत आनन्ददायक होता है तुम्हारी तरह
9225	N	1	तुम इतना सुन्दर कैसे गा लेते हो कि शहर के सारे कौऐ और गधे औरकेस्ट्रा पर साथ देने को आतुर होते हैं
9226	N	1	जा चूम ले उसे अपने कौये जैसी चोंच वाले थोपडे से
9227	N	1	यदि किसी नेता के दिमाग में कोई विचार आता है, तो वह गलत ही होगा।
9228	N	1	हमारे नेताजी सफल इसलिए हैं क्योंकि वे दक्षिणपंथियों की तरह सोचते हैं और वामपंथियों की तरह बातें करते हैं।
9229	N	1	धन्यवाद दीजिए अपने चुनावी उम्मीदवारों को क्योंकि उनमें से सिर्फ एक ही जीतेगा।
9230	N	1	सारी दुनिया में राजनेता एक जैसे ही होते हैं। वे वहां पुल बनाने का वादा करते हैं जहां नदी ही नहीं होती।
9231	N	1	नेता खुद कभी अपने कहे पर यकीन नहीं करता इसलिए, तब उसे अचरज होता है जब लोग यकीन करते हैं।
9232	N	1	राजनेता वह राजनीतिज्ञ कहलाता है जो कभी पकड़ा नहीं गया।
9233	N	1	एक नेता अपनी नेतागिरी बचाने के लिए कुछ भी कर सकता है – यहां तक कि वह देशभक्त भी बन सकता है।
9234	N	1	सफल क्रांतिकारी राजनेता होता है और असफल, अपराधी।
9235	N	1	मुझे उनके पीछे चलना चाहिए, मैं उनका नेता हूं।
9236	N	1	चतुर नेता वह है जो बता सके कि कल, अगले हफ्ते, अगले महीने, अगले साल क्या होनेवाला है और अगर वैसा नहीं हुआ तो बत सके कि कि वैसा क्यों नहीं हुआ।
9237	N	1	राजनीतिज्ञ नट होता है। वह जो कहता है उससे उलटा करके संतुलन बनाए रखता है।
9238	N	1	राजनीति वह बेहतरीन कला है जिसके जरिए अमीरों और गरीबों को एक-दूसरे को बचाने का वादा कर गरीबों से वोट लिए जाते हैं और अमीरों से चंदा।
9239	N	1	मानवता को सुधारने की इच्छा दरअसल उस पर राज करने की इच्छा का मुखौटा भर होती है।
9240	N	1	लाला, तुम किस चक्की का खाते हो? इस डेढ़ छँटाक के राशन में भी तोंद बढ़ाए जाते हो।
9241	N	1	आराम ज़िन्दगी की कुंजी, इससे न तपेदिक होती है। आराम शब्द में ‘राम’ छिपा जो भव-बंधन को खोता है। आराम शब्द का ज्ञाता तो विरला ही योगी होता है। इसलिए तुम्हें समझाता हूँ, मेरे अनुभव से काम करो। ये जीवन, यौवन क्षणभंगुर, आराम करो, आराम करो।
9242	N	1	यदि करना ही कुछ पड़ जाए तो अधिक न तुम उत्पात करो। अपने घर में बैठे-बैठे बस लंबी-लंबी बात करो।
9243	N	1	करने-धरने में क्या रक्खा जो रक्खा बात बनाने में। जो ओठ हिलाने में रस है, वह कभी न हाथ हिलाने में। तुम मुझसे पूछो बतलाऊँ — है मज़ा मूर्ख कहलाने में। जीवन-जागृति में क्या रक्खा जो रक्खा है सो जाने में।
9244	N	1	मेरी गीता में लिखा हुआ — सच्चे योगी जो होते हैं, वे कम-से-कम बारह घंटे तो बेफ़िक्री से सोते हैं।
9245	N	1	मैं इसीलिए तो कहता हूँ मेरे अनुभव से काम करो। यह खाट बिछा लो आँगन में, लेटो, बैठो, आराम करो।
9246	N	1	न्याय प्राप्त करने गए, न्यायालय के द्वार. इसी जगह सबसे अधिक, पाया भ्रष्टाचार. मिसल को मसल रहे हैं. ईंट-ईंट से रिश्वत के स्वर निकल रहे हैं. जब पेशकार जी घर को आए तनखा से भी तिगुने नोट दबाकर लाए
9247	N	1	प्लीडर, मुंशी, मुहर्रिर, सब निचोड़ लें अर्क. सायल को घायल करे, फायल वाला क्लर्क. अगर कुछ बच जाएगा. वह चपरासी के इनाम में पच जाएगा. जो जीत गया सो हारा समझो. हार गया, सो पत्थर से दे मारा समझो
9248	N	1	घूरे खाँ के घर हुई, चोरी आधी रात. कपड़े-बर्तन ले गए, छोड़े तवा-परात. छोड़े तवा-परात, सुबह थाने को धाए. क्या-क्या चीज़ गई है, सबके नाम लिखाए. आँसू भरकर कहा, ‘महरबानी यह कीजै. तवा-परात बचे हैं, इनको भी लिख लीजै. तवा-परात बेचकर ‘रपट-लिखाई दूँगा
