QuesId,SectionId,ContextId,Question,Answer,Reference
346,Book01_67,280,Question: Who became the friend and counselor of Duryodhana?,Answer: Kama (Karna) became the friend and counselor of Duryodhana.,"Reference: ""...know thou that Kama--the first of all exalted men--the foremost of all wielders of weapons--the slayer of foes--and the best portion of the maker of day--was the friend and counsellor of Duryodhana."""
347,Book01_67,280,Question: Who was the incarnation of Sri (goddess of fortune) in the line of Bhishmaka?,"Answer: Rukmini, the chaste wife of Vasudeva, was the incarnation of Sri in the line of Bhishmaka.","Reference: ""And a portion of Sri herself became incarnate on earth, for the gratification of Narayana, in the line of Bhishmaka. And she was by name the chaste Rukmini."""
348,Book01_67,280,Question: Who was the mother of the five Pandavas?,"Answer: Kunti, who was the incarnation of the goddess Siddhi, became the mother of the five Pandavas.","Reference: ""And the two goddesses Siddhi and Dhriti became the mothers of those five, and were called Kunti and Madri."""
349,Book01_69,284,Question: What was the state of the people during the rule of the monarch?,"Answer: The people during the rule of the monarch were virtuous, and there were no men of mixed castes, no tillers of the soil, no workers of mines, and no sinful men.","Reference: ""And during his rule there were no men of mixed castes, no tillers of the soil (for the land, of itself, yielded produce), no workers of mines (for the surface of the earth yielded in abundance), and no sinful men. All were virtuous..."""
350,Book01_69,284,Question: What were the conditions in the kingdom in terms of fear and prosperity?,"Answer: There was no fear of thieves, famine, or disease in the kingdom, and the earth was full of all kinds of wealth and animals.","Reference: ""There was no fear of thieves, O dear one, no fear of famine, no fear off disease. And all four orders took pleasure in doing their respective duties... And the earth was full of all kinds of wealth and all kinds of animals."""
351,Book01_69,284,Question: How was the ruler described in terms of his physical strength and qualities?,"Answer: The ruler was described as having a physical frame hard as the thunderbolt, being well-skilled in the use of weapons, and possessing strength like Vishnu, splendor like the sun, gravity like the ocean, and patience like the earth.","Reference: ""And the youthful monarch was endued with wonderful prowess and a physical frame hard as the thunderbolt... And he was well-skilled in four kinds of encounters with the mace... And in strength he was like unto Vishnu, in splendour like unto the maker of day, in gravity like unto the ocean, and in patience, like unto the earth."""
352,Book01_69,287,Question: What was the impact of the king's actions on the forest?,"Answer: The king's actions disturbed the forest and caused the lions to desert it in large numbers, resulting in the animals becoming fearful and fleeing in all directions.","Reference: ""And when the forest was so disturbed by the king possessed of wonderful energy and by the warriors in his train delighting in warlike sports, the lions began to desert it in numbers. And herds of animals deprived of their leaders, from fear and anxiety began to utter loud cries as they fled in all directions."""
353,Book01_69,287,Question: How did the warriors treat the animals in the forest?,"Answer: The warriors would eat the animals after capturing and killing them, some of which were quartered and roasted in fires.","Reference: ""While others were eaten up after having been duly quartered and roasted in fires lit up by them."""
354,Book01_69,287,Question: What was the behavior of the elephants in response to the king's presence?,"Answer: The elephants, wounded and alarmed, ran with raised trunks, exhibiting signs of distress such as urinating, vomiting blood, and trampling warriors to death as they fled.","Reference: ""And many strong elephants, maddened with the wounds they received and alarmed beyond measure, fled with trunks raised on high. And those wild elephants, betraying the usual symptoms of alarm by urinating and ejecting the contents of their stomachs and vomiting blood in large quantities, trampled, as they ran, many warriors to death."""
355,Book01_70,291,Question: What did the king see on the bank of the sacred stream near the asylum?,"Answer: The king saw Chakravakas, waves of milkwhite foam, habitations of Kinnaras, monkeys, bears, holy ascetics, elephants, tigers, and snakes.","Reference: ""And on its bank sported the Chakravaka, and waves of milkwhite foam. And there stood also the habitations of Kinnaras. And monkeys and bears too disported themselves in numbers. And there lived also holy ascetics engaged in studies and meditation. And there could be seen also elephants and tigers and snakes."""
356,Book01_70,291,Question: Whose asylum did the king decide to enter?,"Answer: The king decided to enter the excellent asylum of the illustrious Kasyapa, which stood on the banks of the sacred stream.","Reference: ""And it was on the banks of that stream that the excellent asylum of the illustrious Kasyapa stood, offering a home to numerous Rishis of great ascetic merit."""
357,Book01_70,291,Question: Whom did the king desire to behold in the sacred abode?,"Answer: The king desired to behold the great Rishi Kanwa, who belonged to the race of Kasyapa and was renowned for his ascetic wealth.","Reference: ""The king resolved to enter into that sacred abode... desirous of beholding the great Rishi of ascetic wealth, the illustrious Kanwa of the race of Kasyapa."""
358,Book01_70,291,Question: What did the king instruct his army to do while he went to meet the Rishi?,Answer: The king instructed his army to stay at the entrance of the forest and wait until his return.,"Reference: ""Halting his army consisting of flags, cavalry, infantry, and elephants at the entrance of the forest, the monarch spoke as follows, 'I shall go to behold the mighty ascetic of Kasyapa's race... Stay ye here until my return!'"""
359,Book01_70,291,Question: How was the forest described where the great Rishi resided?,"Answer: The forest was described as resounding with the notes of maddened peacocks, resembling the gardens of the great Gandharva Chitraratha, and being like the sacred abode of Nara and Narayana washed by the water of the Ganga.","Reference: ""And beholding that river, and also the asylum washed by that river which was studded with many islands and which possessed banks of so much beauty,--an asylum like unto that of Nara and Narayana laved by the water of the Ganga--the king resolved to enter into that sacred abode."""
360,Book01_71,295,Question: Who approached Menaka with a request to tempt Viswamitra?,"Answer: Indra, the chief of the celestials, approached Menaka with a request to tempt Viswamitra.","Reference: ""Indra, thus alarmed, summoned Menaka and told her..."""
361,Book01_71,295,Question: Why was Indra afraid of Viswamitra?,Answer: Indra was afraid of Viswamitra because he believed that the mighty ascetic's penances could potentially remove him from his seat in heaven.,"Reference: ""Indra, the chief of the celestials, who thought that the mighty ascetic of blazing energy would, by his penances, hurl him down from his high seat in heaven."""
362,Book01_71,295,Question: What were the reasons Menaka gave for her fear of approaching Viswamitra?,"Answer: Menaka feared Viswamitra because he was short-tempered, had great energy, had made Vasishtha suffer, changed the course of a river, created a second world and stars, and possessed immense powers capable of burning the three worlds.","Reference: ""The illustrious Viswamitra is endued with great energy and is a mighty ascetic... He can burn the three worlds by his splendour... His mouth is like unto a blazing fire... How can a woman like me even touch him?... At the thought of his prowess Yama, Soma, the great Rishis, the Saddhyas, the Viswas, Valakhilyas, are terrified!"""
363,Book01_71,295,Question: What plan did Menaka suggest to Indra for her encounter with Viswamitra?,"Answer: Menaka suggested that when she begins to play before the Rishi, Marut (the god of wind) should rob her of her dress and Manmatha (the god of love) should assist her. Marut should also bring the fragrance from the woods to tempt the Rishi.","Reference: ""But, O chief of the gods, devise thou some plan whereby protected by thee, I may safely move about that Rishi... Marut (the god of wind) had better go there and rob me of my dress, and Manmatha (the god of love) had also, at thy command, better help me then. Let also Marut on that occasion bear thither fragrance from the woods to tempt the Rishi."""
364,Book01_71,295,Question: Who granted Menaka's request for assistance in her encounter with Viswamitra?,"Answer: Indra, the chief of the celestials, granted Menaka's request for assistance.","Reference: ""Saying this and seeing that all she had spoken about had been duly provided, Menaka went to the retreat of the great Kausika."""
365,Book01_71,295,Question: Whose retreat did Menaka go to after her conversation with Indra?,Answer: Menaka went to the retreat of the great Kausika (Viswamitra) after her conversation with Indra.,"Reference: ""Saying this and seeing that all she had spoken about had been duly provided, Menaka went to the retreat of the great Kausika."""
366,Book01_72,297,Question: Who commanded the god of the wind to be present with Menaka?,"Answer: Sakra (Indra), the chief of the gods, commanded the god of the wind to be present with Menaka.","Reference: ""Kanwa continued, 'And Sakra, thus addressed by her, then commanded him who could approach every place (viz., the god of the wind) to be present with Menaka..."""
367,Book01_72,297,Question: How did Menaka behave in front of Viswamitra?,Answer: Menaka saluted Viswamitra and began to sport before him.,"Reference: ""And saluting the Rishi, she then began to sport before him."""
368,Book01_72,297,Question: Who robbed Menaka of her garments?,"Answer: Marut, the god of the wind, robbed Menaka of her garments.","Reference: ""And just at that time Marut robbed her of her garments that were white as the Moon."""
369,Book01_72,297,Question: Where did Menaka give birth to her daughter?,Answer: Menaka gave birth to her daughter on the banks of the river Malini in the valley of the charming mountains of Himavat.,"Reference: ""And Menaka (as her conception advanced) went to the banks of the river Malini coursing along a valley of the charming mountains of Himavat. And there she gave birth to that daughter."""
370,Book01_72,297,Question: How did Sakuntala get her name?,"Answer: Sakuntala got her name because she was surrounded in the solitude of the wilderness by Sakuntas (birds). Kanwa named her Sakuntala, which means ""bird-protected.""","Reference: ""And because she was surrounded in the solitude of the wilderness, by Sakuntas (birds), therefore, hath she been named by me Sakuntala (bird-protected)."""
371,Book01_73,300,Question: How many kinds of marriages are mentioned?,Answer: There are eight kinds of marriages mentioned.,"Reference: ""There are, in all, eight kinds of marriages."""
372,Book01_73,300,Question: Which form of marriage is permissible for kings?,Answer: The Rakshasa form of marriage is permissible for kings.,"Reference: ""As regards kings, even the Rakshasa form is permissible."""
373,Book01_73,300,Question: Which forms of marriage are fit for Brahmanas?,"Answer: The Brahma, Daiva, Arsha, and Prajapatya forms of marriage are fit for Brahmanas.","Reference: ""Know, O faultless one, that the first four of these are fit for Brahmanas."""
374,Book01_73,300,"Question: According to Sakuntala, what condition does she place for their union?",Answer: Sakuntala asks Dushmanta to promise that the son begotten on her will become his heir-apparent.,"Reference: ""The son that shall be begotten on me shall become thy heir-apparent."""
375,Book01_73,300,Question: Which form of marriage does Sakuntala suggest?,Answer: Sakuntala suggests the Gandharva form of marriage.,"Reference: ""O thou of the fairest complexion, full of desire I am, thou also in a similar mood mayst become my wife according to the Gandharva form.'"""
376,Book01_74,306,Question: How does Sakuntala describe the difference between her birth and Dushmanta's?,"Answer: Sakuntala says that her birth is far higher than Dushmanta's, as she is born of the celestial Menaka.","Reference: ""Menaka is one of the celestials. Indeed, Menaka is reckoned as the first of celestials. My birth, therefore, O Dushmanta, is far higher than thine."""
377,Book01_74,306,Question: What analogy does Sakuntala use to illustrate the difference between herself and Dushmanta?,Answer: Sakuntala compares the difference between herself and Dushmanta to that between the mountain Meru and a mustard seed.,"Reference: ""Behold, the difference between ourselves is as that between (the mountain) Meru and a mustard seed!"""
378,Book01_74,306,Question: What kind of speech do wise people accept according to Sakuntala?,Answer: Wise people accept only what is good from the speeches of others that are intermixed with both good and evil.,"Reference: ""Those, however, that are wise, on hearing the speeches of others that are intermixed with both good and evil, accept only what is good."""
379,Book01_74,306,Question: What does Sakuntala consider to be the best religious act?,"Answer: According to Sakuntala, the best religious act is not abandoning one's son, as sons support the religion and achievements of men, enhance their joys, and rescue deceased ancestors from hell.","Reference: ""Manu hath said that there are five kinds of sons... Sons support the religion and achievements of men, enhance their joys, and rescue deceased ancestors from hell."""
380,Book01_74,306,Question: What is Sakuntala's plea to Dushmanta regarding Truth?,"Answer: Sakuntala pleads with Dushmanta to cherish Truth, as Truth is more meritorious than a hundred sons and there is nothing superior to Truth.","Reference: ""O king, Truth, I ween, may be equal to the study of, the entire Vedas and ablutions in all holy places. There is no virtue equal to Truth: there is nothing superior to Truth. O king, Truth is God himself; Truth is the highest vow. Therefore, violate not thy pledge, O monarch!"""
381,Book01_75,310,Question: Who were the ten sons of Prachetas?,Answer: The ten sons of Prachetas were all devoted to asceticism and possessed every virtue.,"Reference: ""Prachetas had ten sons who were all devoted to asceticism and possessed of every virtue."""
382,Book01_75,310,Question: Who was Daksha and why is he called the Grandfather?,Answer: Daksha was born from Prachetas and he is called the Grandfather because all creatures have sprung from him.,"Reference: ""Born of Prachetas the Muni Daksha, uniting himself with Virini, begat a thousand sons of rigid vows, all like himself... It is from Daksha that all creatures have sprung. Therefore is he, O tiger among men, called the Grandfather."""
383,Book01_75,310,Question: Who taught the philosophy of Sankhya to the thousand sons of Daksha?,Answer: Narada taught the philosophy of Sankhya to the thousand sons of Daksha.,"Reference: ""And Narada taught these thousand sons of Daksha the excellent philosophy of Sankhya as a means of salvation."""
384,Book01_75,310,Question: How many daughters did Daksha have and who were they married to?,"Answer: Daksha had fifty daughters. He gave ten of his daughters to Dharma, thirteen to Kasyapa, and twenty-seven to Chandra.","Reference: ""And he bestowed ten of his daughters on Dharma, and thirteen on Kasyapa. And he gave twenty-seven to Chandra, who are all engaged in indicating time."""
385,Book01_75,310,Question: Who were the sons of Kasyapa and his eldest wife?,"Answer: Kasyapa and his eldest wife had Adityas, the celestials, with Indra as their head, and Vivaswat (the Sun) as their son.","Reference: ""And Kasyapa, the son of Marichi, begat on the eldest of his thirteen wives, the Adityas, the celestials endued with great energy and having Indra as their head and also Vivaswat (the Sun)."""
386,Book01_75,310,Question: Who was Pururavas and how did he meet his downfall?,"Answer: Pururavas was the great son of Ila, who had sway over thirteen islands of the sea. However, he quarreled with the Brahmanas and was destroyed by their curse.","Reference: ""The learned Pururavas was born of Ila... the avaricious monarch, who intoxicated with power, had lost his reason, was immediately destroyed by their curse."""
387,Book01_76,315,Question: Why did the gods install Vrihaspati and the Asuras install Usanas as their priests?,"Answer: The gods installed Vrihaspati as their priest and the Asuras installed Usanas as their priest for conducting their sacrifices, due to their rivalry and desire for victory.","Reference: ""The gods, then, from desire of victory, installed the son of Angiras (Vrihaspati) as their priest to conduct their sacrifices; while their opponents installed the learned Usanas as their priest for the same purpose. And between those two Brahmanas there are always much boastful rivalry."""
388,Book01_76,315,Question: How did the Asuras who were slain by the gods come back to life?,"Answer: The seer Sukra, through the power of his knowledge, revived the Asuras who were slain by the gods.","Reference: ""Those Danavas assembled for encounter that were slain by the gods were all revived by the seer Sukra by the power of his knowledge."""
389,Book01_76,315,Question: Why couldn't Vrihaspati revive the gods who were slain by the Asuras?,"Answer: Vrihaspati didn't possess the knowledge of Sanjivani (re-vivification) like Sukra did, which is why he couldn't revive the gods.","Reference: ""But the open-minded Vrihaspati could not revive them because he knew not the science called Sanjivani (re-vivification) which Kavya endued with great energy knew so well."""
390,Book01_76,315,Question: Who did the gods approach for help in obtaining the knowledge from Sukra?,"Answer: The gods approached Kacha, the eldest son of Vrihaspati, for help in obtaining the knowledge from Sukra.","Reference: ""And the gods, in great anxiety of heart and entertaining a fear of the learned Usanas, then went to Kacha, the eldest son of Vrihaspati, and spoke unto him."""
391,Book01_76,315,Question: How did the gods suggest Kacha obtain the knowledge from Sukra?,"Answer: The gods suggested that Kacha should become Sukra's disciple and please him by adoring him with reverence and also by winning the favor of Devayani, Sukra's daughter.","Reference: ""'Thou shalt find the Brahmana in the court of Vrishaparvan. He always protects the Danavas but never us, their opponents... By gratifying Devayani with thy conduct, liberality, sweetness, and general behaviour, thou canst certainly obtain that knowledge.'"""
392,Book01_76,315,Question: How did Kacha introduce himself to Sukra and what did he offer to do?,"Answer: Kacha introduced himself as the grandson of the Rishi Angiras and the son of Vrihaspati, and he offered to become Sukra's disciple, practice the Brahmacharya mode of life for a thousand years, and follow Sukra's command.","Reference: ""Beholding him, he thus spoke unto him, 'Accept me as thy disciple. I am the grandson of the Rishi Angiras and son of Vrihaspati. By name I am known as Kacha. Thyself becoming my preceptor, I shall practise the Brahmacharya mode of life for a thousand years. Command me, then, O Brahmana!'"""
393,Book01_76,320,Question: How does Kacha respond when Sukra asks how he entered his stomach?,"Answer: Kacha replies that he entered Sukra's stomach by Sukra's grace and his memory is intact, allowing him to bear the pain.","Reference: ""Kacha replied, 'By thy grace, memory hath not failed me. Indeed, I do recollect everything as it hath happened. My ascetic virtues have not been destroyed. It is, therefore, that I am able to bear this almost insufferable pain."""
394,Book01_76,320,Question: What does Sukra say is the only way for Kacha to come out of his stomach?,Answer: Sukra states that the only way for Kacha to come out of his stomach is by ripping it open.,"Reference: ""Hearing this, Sukra said, 'O daughter, what good can I do to thee? It is with my death that Kacha can get his life back. O Devayani, Kacha is even within me. There is no other way of his coming out except by ripping open my stomach.'"""
395,Book01_76,320,Question: How does Devayani express her feelings about Kacha's potential death and Sukra's death?,"Answer: Devayani says that both Kacha's death and Sukra's death are equally painful to her, as Kacha's death would take away her life, and if Sukra dies, she cannot bear her own life.","Reference: ""Devayani replied, 'Both evils shall, like fire, burn me! The death of Kacha and thy own death are to me the same! The death of Kacha would deprive me of life. If thou also diest, I shall not be able to bear my life.'"""
396,Book01_76,320,Question: What offer does Sukra make to Kacha after Devayani expresses her feelings?,"Answer: Sukra offers to impart his knowledge to Kacha and revive him, allowing him to come out of his body and act gracefully with the acquired knowledge.","Reference: ""Then Sukra said, 'O son of Vrihaspati, thou art, indeed, one already crowned with success, because Devayani regards thee so well. Accept the science that I will today impart to thee... possessed of the knowledge received from me, and revived by me, take care that, on coming out of my body, thou dost act gracefully.'"""
397,Book01_76,322,Question: What consequence does Sukra declare for Brahmanas who drink wine?,"Answer: Sukra declares that Brahmanas who drink wine will be regarded as having lost their virtue, committed the sin of slaying a Brahmana, and be hated in both this and the other worlds.","Reference: ""The wretched Brahmana who from this day, unable to resist the temptation, will drink wine shall be regarded as having lost his virtue, shall be reckoned to have committed the sin of slaying a Brahmana, shall be hated both in this and the other worlds."""
398,Book01_76,322,Question: Whom does Sukra summon after declaring the consequence for Brahmanas who drink wine?,Answer: Sukra summons the Danavas who had lost their good sense and tells them about Kacha obtaining the valuable knowledge of reviving the dead.,"Reference: ""Summoning the Danavas who had been deprived by fate of the good sense, told them these words, Ye foolish Danavas, know ye that Kacha hath obtained his wishes. He will henceforth dwell with me. Having obtained the valuable knowledge of reviving the dead, that Brahmana hath, indeed, become in prowess even as Brahman himself!"""
399,Book01_76,322,Question: What does Sukra say about Kacha's prowess after he obtains the knowledge of reviving the dead?,"Answer: Sukra states that Kacha, having obtained the valuable knowledge of reviving the dead, has become as powerful as Brahman himself.","Reference: ""Having obtained the valuable knowledge of reviving the dead, that Brahmana hath, indeed, become in prowess even as Brahman himself!"""
400,Book01_76,322,"Question: After staying with his preceptor for a thousand years, what does Kacha prepare to do?","Answer: After staying with his preceptor for a thousand years, Kacha prepares to return to the abode of the celestials, having obtained his preceptor's permission.","Reference: ""Kacha, too, having stayed with his preceptor for a full thousand years, then prepared to return to the abode of the celestials, after having obtained his preceptor's permission."""
401,Book01_77,324,Question: What proposal does Devayani make to Kacha after the expiry of his vow?,Answer: Devayani proposes that Kacha fix his affections on her and accept her hand duly with ordained mantras.,"Reference: ""Recollect my conduct towards thee during the period of thy vow (Brahmacharya). Thy vow hath now been over. It behoveth thee to fix thy affections on me. O accept my hand duly with ordained mantras."""
402,Book01_77,324,Question: How does Kacha respond to Devayani's proposal?,"Answer: Kacha tells Devayani that she is an object of regard and worship to him, but as the daughter of his preceptor, she is ever worthy of his worship, and he shouldn't say such things.","Reference: ""Thou art to me an object of regard and worship even as thy father! O thou of faultless features, thou art, indeed, even an object of greater reverence! Thou art dearer than life to the high-souled Bhargava, O amiable one! As the daughter of my preceptor, thou art ever worthy of my worship! As my preceptor Sukra, thy father, is ever deserving of my regards, so art thou, O Devayani! Therefore, it behoveth thee not to say so."""
403,Book01_77,324,Question: What does Devayani remind Kacha of in her response?,"Answer: Devayani reminds Kacha of the times when he was slain by the Asuras and the affection she showed towards him, asking him to remember her friendship, affection, and devoted regard, and not abandon her without any fault.","Reference: ""O Kacha, when thou wert slain so many times by the Asuras, recollect today the affection I showed for thee. Remembering my friendship and affection for thee, and, indeed, my devoted regard also, O virtuous one, it behoveth thee not to abandon me without any fault. I am truly devoted to thee."""
404,Book01_77,324,Question: How does Devayani describe the relationship between Kacha and herself?,"Answer: Devayani describes Kacha as the son of her father's preceptor's son, and therefore deserving of her regards and worship.","Reference: ""Thou, too, art the son of my father's preceptor's son. Therefore, O best of Brahmanas, thou art deserving of my regards and worship."""
405,Book01_78,328,Question: What did the celestials learn from Kacha?,Answer: The celestials learned the science mastered by Kacha from him.,"Reference: ""And, O bull of Bharata's race, the celestials then learnt that science from Kacha and considered their object already achieved."""
406,Book01_78,328,Question: What request did the celestials make to Kacha?,Answer: The celestials requested Kacha to slay their foes and show his prowess in a hundred sacrifices.,"Reference: ""And assembling together, they spoke unto him of a hundred sacrifices, saying, 'The time hath come for showing prowess. Slay thy foes, O Purandara!'"""
407,Book01_78,328,Question: How did Indra (Maghavat) trick the maidens while on his way?,Answer: Indra changed himself into wind and mixed up the garments of the maidens that they had laid on the bank of the lake.,"Reference: ""Changing himself into wind, he soon mixed up the garments of those maidens which they had laid on the bank."""
408,Book01_78,328,Question: Whose garments did Sarmishtha mistakenly appropriate?,"Answer: Sarmishtha mistakenly appropriated the garments of Devayani, thinking they were her own.","Reference: ""And it so happened that from the intermingled heap, the garments of Devayani were appropriated by Sarmishtha, the daughter of Vrishaparvan, from ignorance that it was not hers."""
409,Book01_78,328,Question: How did Sarmishtha respond to Devayani's accusation?,"Answer: Sarmishtha responded by asserting her superiority over Devayani, highlighting her own high-born status and belittling Devayani's social standing as the daughter of one who accepts alms.","Reference: ""Thy father occupying a lower seat, always adoreth with downcast looks, like a hired chanter of praises, my father, whether he sitteth at his ease or reclineth at full length! Thou art the daughter of one that chanteth the praises of others, of one that accepteth alms. I am the daughter of one who is adored, of one who bestoweth alms instead of ever accepting them!"""
410,Book01_78,330,Question: Who informed Kavya about Devayani's ill-treatment by Sarmishtha?,Answer: Ghurnika informed Kavya about Devayani's ill-treatment by Sarmishtha.,"Reference: ""Ghurnika, thus commanded, repaired quickly to the mansion, of the Asura chief, where she saw Kavya and spoke unto him with her perception dimmed by anger."""
411,Book01_78,330,"Question: What did Sarmishtha say about Kavya, according to Devayani?","Answer: Sarmishtha said that Kavya is only a hired chanter of praises for the Asura king and that she herself is the daughter of one who receives adorations and gives, never accepting anything as a gift.","Reference: ""Even thus hath she--that Sarmishtha, Vrishaparvan's daughter,--spoken to me, with reddened eyes, these piercing and cruel words, 'Thou art the daughter of one that ever chanteth for hire the praises of others, of one that asketh for charities, of one that accepteth alms; whereas I am the daughter of one that receiveth adorations, of one that giveth, of one that never accepteth anything as gift!'"""
412,Book01_78,330,Question: How did Kavya console Devayani upon finding her in the woods?,"Answer: Kavya consoled Devayani by expressing his affection for her and suggesting that her ill-treatment might be a result of her own fault, which she is now expiating.","Reference: ""O daughter, the weal or woe that befalleth people is always due to their own faults. Thou hast therefore some fault, I ween, which hath been expiated thus."""
413,Book01_78,330,Question: What did Devayani express to her father about offering adorations to Sarmishtha?,"Answer: Devayani expressed to her father that if she is indeed the daughter of a hired chanter of praises, she must offer her adorations to Sarmishtha in the hope of obtaining her grace.","Reference: ""If, O father, I am really the daughter of a hired chanter of praises, of one that accepteth gifts, I must offer my adorations in the hope of obtaining her grace!"""
414,Book01_79,333,"Question: According to Sukra, what is the characteristic of a true man?","Answer: According to Sukra, a true man is one who subdues his rising anger and does not indulge in it.","Reference: ""He, therefore, is the true man that subdueth, without indulging in his rising wrath."""
415,Book01_79,333,Question: How does Sukra compare the conquest achieved by one who subdues his anger with that achieved by performing sacrifices for a hundred years?,"Answer: Sukra states that between performing sacrifices for a hundred years without fatigue and never feeling angry at anything, the one who does not feel wrath is considered higher.","Reference: ""Between him that performeth without fatigue sacrifices every month for a hundred years, and him that never feeleth angry at anything, he that feeleth not wrath is certainly the higher."""
416,Book01_79,333,Question: What does Devayani express about forgiveness towards a disrespectful disciple?,Answer: Devayani expresses that a preceptor should never forgive a disrespectful disciple if the preceptor truly desires to benefit the disciple.,"Reference: ""But when a disciple behaveth disrespectfully, he should never be forgiven by the preceptor if the latter is really desirous of benefiting the former."""
417,Book01_79,333,"Question: According to Devayani, where should a wise man dwell?","Answer: According to Devayani, a wise man should dwell in a place where good behavior and purity of birth are known and respected.","Reference: ""But there should one live,--indeed, that hath been said to be the best of dwelling places,--where good behaviour and purity of birth are known and respected."""
418,Book01_79,333,Question: How does Devayani describe the effect of the cruel words spoken by Vrishaparvan's daughter?,"Answer: Devayani describes that the cruel words burn her heart, just as dry fuel is burned when people desire to kindle a fire.","Reference: ""The cruel words uttered by Vrishaparvan's daughter burn my heart even as men, desirous of kindling a fire, burn the dry fuel."""
419,Book01_80,334,Question: Why did Kavya become angry and address Vrishaparvan?,"Answer: Kavya became angry and addressed Vrishaparvan because he was upset about the slaughter of the virtuous Brahmana Kacha, who was residing in his abode, and the ill-treatment of his daughter.","Reference: ""'O king,' he said, 'sinful acts do not, like the Earth, bear fruit immediately! But gradually and secretly do they extirpate their doers. Such fruit visiteth either in one's own self, one's son, or one's grandson. Sins must bear their fruit.'"""
420,Book01_80,334,Question: What does Vrishaparvan request Kavya to do when he expresses his intention to leave?,"Answer: Vrishaparvan requests Kavya to be kind to him and not leave, suggesting that if Kavya truly leaves, he and his relatives will go into the depths of the ocean.","Reference: ""Be kind to me! O Bhargava, if, leaving us, thou really goest hence, we shall then go into the depths of the ocean."""
421,Book01_80,334,Question: How does Sukra express his concern for his daughter and his willingness to help the Asuras?,"Answer: Sukra states that he cares little if the Asuras go into the depths of the ocean or scatter in different directions, but he cannot bear to see his daughter's grief. He emphasizes that his daughter is dear to him and his life depends on her, and he advises the Asuras to seek to please her.","Reference: ""I care little. I am unable to bear my daughter's grief. My daughter is ever dear to me. My life dependeth on her. Seek ye to please her."""
422,Book01_80,334,Question: Whom does Sukra compare his relationship with Vrishaparvan to?,"Answer: Sukra compares his relationship with Vrishaparvan to that of Vrihaspati, who always seeks the good of Indra, the king of gods.","Reference: ""As Vrihaspati ever seeketh the good of Indra, so do I always seek thine by my ascetic merits."""
423,Book01_81,337,"Question: Who was reclining at her ease in the woods, accompanied by Sarmishtha and other maidens?","Answer: Devayani, the daughter of Sukra, was reclining at her ease in the woods, accompanied by Sarmishtha and other maidens.","Reference: ""And Devayani of sweet smiles, unrivalled for beauty and possessed of the fairest complexion amongst them all, was reclining at her ease. And she was waited upon by Sarmishtha who was gently kneading her feet."""
424,Book01_81,337,Question: What did King Yayati ask Devayani and Sarmishtha when he saw them in the woods?,"Answer: King Yayati asked Devayani and Sarmishtha their names and parentage, and he also inquired about the two thousand maids who were waiting on them.","Reference: ""'O amiable ones, I would ask you both your names and parentage. It seems that these two thousand maids wait on you two.'"""
425,Book01_81,337,"Question: Whose daughter was Sarmishtha, and what was her role with respect to Devayani?","Answer: Sarmishtha was the daughter of the Asura king Vrishaparvan, and she served as the waiting-maid of Devayani, attending to her wherever she went.","Reference: ""This my companion is my waiting-maid. She attendeth on me wherever I go. She is Sarmishtha, the daughter of the Asura king Vrishaparvan."""
426,Book01_81,337,Question: Who was the spiritual guide of the Asuras and the father of Devayani?,"Answer: Sukra, the spiritual guide of the Asuras, was the father of Devayani.","Reference: ""Know that I am the daughter of Sukra, the spiritual guide of the Asuras."""
427,Book01_81,340,Question: Who did Devayani send to inform her father Sukra about what had happened?,Answer: Devayani sent a maidservant to inform her father Sukra about what had happened.,"Reference: ""Devayani quickly sent a maidservant to her father. The maid represented to Sukra everything as it had happened."""
428,Book01_81,340,Question: How did Yayati react upon seeing Bhargava (Sukra)?,"Answer: Upon seeing Bhargava (Sukra), Yayati worshipped and adored him, standing with joined palms in expectation of his commands.","Reference: ""And beholding Bhargava come, Yayati worshipped and adored that Brahmana, and stood with joined palms in expectation of his commands."""
429,Book01_81,340,Question: What request did Devayani make to her father Sukra regarding Yayati?,"Answer: Devayani requested her father Sukra to bestow her upon Yayati as her husband, expressing her refusal to marry any other person in the world.","Reference: ""'This O father, is the son of Nahusha. He took hold of my hand when I was in distress. I bow to thee. Bestow me upon him. I shall not wed any other person in the world.'"""
430,Book01_81,340,Question: What assurance did Sukra give to Yayati regarding the sin of begetting a half-breed?,Answer: Sukra assured Yayati that he would absolve him from the sin and granted him the permission to marry Devayani without fear.,"Reference: ""'I shall absolve thee from the sin. Ask thou the boon that thou desirest. Fear not to wed her. I grant thee absolution.'"""
431,Book01_81,340,"Question: Besides Devayani, who was the other maiden mentioned in the context?","Answer: The other maiden mentioned in the context was Sarmishtha, the daughter of Vrishaparvan.","Reference: ""This other maiden, Vrishaparvan's daughter, Sarmishtha should ever be regarded by thee."""
432,Book01_82,343,Question: Why did Sarmishtha argue that it was not sinful for Yayati to lie in this situation?,"Answer: Sarmishtha argued that it is not sinful to lie on the occasion of a joke, in respect of women sought to be enjoyed, on occasions of marriage, in peril of immediate death, and of the loss of one's whole fortune. She justified Yayati's lie based on these circumstances.","Reference: ""It hath been said, O king, that it is not sinful to lie on the occasion of a joke, in respect of women sought to be enjoyed, on occasions of marriage, in peril of immediate death and of the loss of one's whole fortune. Lying is excusable on these five occasions."""
