,account,Text
7781,Jainritesh_rj,@ZeeNews @asadowaisi बरनोल लगा आराम मिलेगा 😂😂
7782,Jainritesh_rj,"@ANI Ad की टाइमिंग भी देखो यारो

वाह मज़ा आ गया https://t.co/k9wrGYxp21"
7783,Jainritesh_rj,@ANI https://t.co/Rm0YIVPzFU
7784,Jainritesh_rj,"#भूमि_पूजन की भक्तो को बधाई
प्रभु श्री राम  चमचो को दुख-दर्द और जलन सहने की शक्ति दे 😜
🚩 #जयश्रीराम  🚩 https://t.co/kv5z4PAwjr"
7785,Jainritesh_rj,"@ANI Ad की टाइमिंग भी देखो यारो

वाह मज़ा आ गया https://t.co/8bMlg42K9N"
7786,Jainritesh_rj,@aajtak @myogiadityanath आजतक वाले अलग ही मजे ले रहे हैं बरनोल का ऐड दिखा कर https://t.co/4k6pDaofBJ
7787,Jainritesh_rj,@ANI https://t.co/3aOswoHlni
7788,Jainritesh_rj,@ANI बोलने दो बेचारे को तकलीफ हुई है https://t.co/CJapS0RyiF
7789,Jainritesh_rj,@ANI आज तो इसको यह वाली 👇 मिर्ची लगी है 😂😂😂😂 https://t.co/WQf8zP4GCq
7790,Jainritesh_rj,@ANI भक्त खा रहे है बूंदी के लड्डू और बाकी खा रहे है #सूजी के
7791,Jainritesh_rj,"@ANI Mota bhai doing #WorkFromhome
😁😁😁"
7792,Jainritesh_rj,@anjali63806812 @Republic_Bharat NDTV पे भरोसा  था उसने भी धोका दे दिया  😩😂😂😂
7793,Jainritesh_rj,@ZeeNews @myogiadityanath @KapilSibal  अपना संकल्प कब पुरा कर रहे हैं 😁😁
7794,Jainritesh_rj,@ZeeNews @DrMohanBhagwat @KapilSibal जिंदा है या थूंक कै चाट लिया
7795,Jainritesh_rj,@ZeeNews बॉलीवुड में समझदार  कम  चुटिए ज्यादा भरे हैं
7796,Jainritesh_rj,"@ANI PM मोदी ने इमरान खान को दिये खास निमंत्रण और बोले विश्व के

सबसे

बड़े मंदिर के दरवाजे पे हमे विश्व

का सबसे

बड़ा भिखारी भी चाहिये"
7797,Jainritesh_rj,@ANI https://t.co/TAnfsXlktY
7798,Jainritesh_rj,"@ANI जब तक मुख्यमंत्री नहीं बना विधानसभा में नहीं घुसा
 जब तक प्रधानमंत्री नहीं बना संसद में नहीं घुसा 
जब तक राम मंदिर नहीं बना अयोध्या में नहीं घुसा

इतना जिद्दी आदमी आज तक नहीं देखा"
7799,Jainritesh_rj,"@Republic_Bharat ' पूजन ' की न्यूज़ तो सभी चैनल पर आएगी 
' सूजन ' कि न्यूज़ किस चैनल पर आएगी
पूछता है भारत 😂😂"
7800,Jainritesh_rj,@ZeeNews @asadowaisi #कहीं_पूजन_कहीं_जलन https://t.co/oXMakhNYzx
7801,Jainritesh_rj,@ZeeNews @yadavakhilesh दिल में तो सबके बसे हैं पर राजनीति की मजबूरी से जुबान पर नहीं आते
7802,Jainritesh_rj,"वैसे #5अगस्त #भूमिपूजन  के लिए अच्छा दिन है 👍
मगर  6 दिसंबर होता तो कसम से ओर मज़ा आ जाता 😜
#कहीं_पूजन_कहीं_सूजन"
7803,Jainritesh_rj,"अर्ज किया है कि.... 
चमचो की नस-नस में सूजन है,😥
 क्यों कि,
आज 5अगस्त को #भूमिपूजन है। 😜😂😂😂
वाह वाह तो बोल दीजिए ,😁"
7804,Jainritesh_rj,@ANI कहीं दीप जले कहीं दिल 😂😂
7805,Jainritesh_rj,@Abhasin89009555 @ZeeNews क्योंकि दाल में कुछ काला है या पूरी दाल ही काली है
7806,Jainritesh_rj,"@Republic_Bharat रिया चक्रवर्ती तो सोनम गुप्ता से भी बड़ी बेवफा निकली ,😜"
7807,Jainritesh_rj,@aajtak @Geeta_Mohan सरकार बचाने और जनता को गुमराह करने के लिए पाकिस्तानियों को यह सब ड्रामे करने पड़ते हैं
7808,Jainritesh_rj,@aajtak उसकी खुद की पार्टी का नाम देखो लोगों को प्रवचन दे रहा है कट्टरता पर
7809,Jainritesh_rj,@anjali63806812 @VickyAarya007 @kapilverma73 @LawyerSatya @AdvocateIndras2 @DevRautela4 https://t.co/X7imM1197X
7810,Jainritesh_rj,"@ZeeNews @SrBachchan @juniorbachchan कोरोना अमिताभ बच्चन को हुआ और मर अमरसिंह गये😥
इसे कहते है दोस्ती"
7811,Jainritesh_rj,"So called महात्मा  
यानी मोहनदास करमचंद गांधी जब अहिंसा के पुजारी थे 
तो उन्होंने ईद पर बकरों की कुर्बानी के  विरोध में कोई अनशन क्यों नहीं किया था 🤔🤔
#stopkillinganimals 
#AllahDoesNotNeedQurbani"
7812,Jainritesh_rj,"@ANINewsUP @ANI 5 अगस्त को नई रिलीज होने वाली फिल्म का नाम है: 

""कहीं पूजन, कहीं सूजन""
😜😂😂😂😂"
7813,Jainritesh_rj,@Sharma_Viren @aajtak सही कहा इस देश में कांग्रेस को वोट देने वाले मूर्खों की संख्या कम नहीं 😂😂😂
7814,Jainritesh_rj,@Sharma_Viren @aajtak 42 कुछ ज्यादा  नही  बता दी आपने 😜😂😂
7815,Jainritesh_rj,@aajtak एक राफेल की कीमत तुम क्या जानो राहुल बाबू 😂😂
7816,Jainritesh_rj,@be098d203ba9408 😂😂😂
7817,Jainritesh_rj,"तमिलनाडु में एक किसान ने मोदी जी का मंदिर बनाया था।
सुना है.....
अब केरल में एक मौलाना ज़िद पकड़ कर बैठे गया हैं कि वह राहुल गाँधी की

मज़ार बनाएगा 😂😂😂😂 https://t.co/6EPWUaH4Ko"
7818,Jainritesh_rj,"कुर्सी जाने का ख़ौफ़ है!!??

चायवाले का मजाक उड़ाने वाले आज खुद अपनी पार्टी के लोगों को मनाने के लिए खुद घूम घूम कर चाय पिला रहे हैं।
😂😂😂😂 https://t.co/ynp9PleBYQ"
7819,Jainritesh_rj,"है किसी के पास #पप्पू के इन सवालो के जबाब 🤔
😂😂😂😂😂😂😂😂😂😂😂
#राफाल https://t.co/D2Z4us50SJ"
7820,Jainritesh_rj,@reshu14185405 @aajtak 😁😁
7821,Jainritesh_rj,"@aajtak @sardanarohit राफेल का इंजन

स्टार्ट हुआ है फ्रांस में, लेकिन धुआ दस जनपथ

से निकल रहा है...! 😁😁"
7822,Jainritesh_rj,"@ZeeNews @sudhirchaudhary राफेल का इंजन

स्टार्ट हुआ है फ्रांस में, लेकिन धुआ दस जनपथ

से निकल रहा है...! 😁😁😁"
7823,Jainritesh_rj,"@Republic_Bharat सोचिये जब सचिन पायलट जैसे काबिल युवा नेता को अशोक गहलोत निकम्मा मानते हैं

तो पप्पू को क्या-क्या मानते होंगे...🤔🤔"
7824,Jainritesh_rj,@slakshay08 @Republic_Bharat 👌😂😂
7825,Jainritesh_rj,@ANI कांग्रेसियों के पास इस से ज्यादा कुछ करने की औकात भी नहीं बची
7826,Jainritesh_rj,"@aajtak @AnkurWadhawan वफादारी का या गुलामी  का वास्ता 🤔🤔
😂😂"
7827,Jainritesh_rj,@aajtak जब से अटल जी की सरकार गिराई तब से ही ना
7828,Jainritesh_rj,@aajtak फिर अब तक क्यू नही मारी
7829,Jainritesh_rj,@aajtak @sharatjpr खुद से कुर्सी का लालच छूट नहीं रहा और बात कर रहे हैं लोकतंत्र की
7830,Jainritesh_rj,@aajtak @sharatjpr तुम अगर दूध के धुले हो तो डर कैसा
7831,Jainritesh_rj,@ZeeNews इसका तो नाम ही जलील है इसको कोई क्या जलील  करेगा 😂😂😂
7832,Jainritesh_rj,"RT @Jainritesh_rj: @Republic_Bharat social media को fake media कहना ज्यादा सही है
Followers fake
Post fake
Accounts भी fake"
7833,Jainritesh_rj,"@ANI किसी बेवड़े से पूछ Liquor is  essential thing, or not
😜😂😂"
7834,Jainritesh_rj,"@ANI क्यों मिट गई तेरी खुजली ,😁😁 https://t.co/cyGD2Grkkx"
7835,TeriJogan,"RT @TeriJogan: एशिया में अजरबेजान के पूर्व में छोटा सा देश अर्मेनिया है। 

वहां से ये पुरातात्विक अवशेष प्राप्त हुआ है। 

भारतवर्ष  की आधु…"
7836,TeriJogan,"RT @TeriJogan: ये है हमारे #देश के गौरवशाली #पीएम_नरेन्द्र_मोदी जी का #जलवा💪😍🙏🙏

#याद_रहना_चाहिए🚩 https://t.co/71BnYCrcy7"
7837,TeriJogan,"RT @TeriJogan: शिवांगी सिंह बनी Indian Airforce Rafale fighter जेट की पहली महिला पायलट
ये बनारस से हैं और BHU से पढ़ाई की है
#बेटी_बचाओ_बे…"
7838,TeriJogan,"RT @TeriJogan: हिंदू द्वेष से  उपर उठकर हमारे सरकारे देश के समृद्धि के बारे में सोचते 
तो आज भारत दुनिया का पर्यटन केंद्र होता

मल्लिकार्जु…"
7839,TeriJogan,"RT @TeriJogan: चूमा उसने माथा इस कदर कि....
बगावत पर उतर आये....
•
•
आँसू...हिचकी...और....आहें ❤"
7840,TeriJogan,"RT @TeriJogan: आओ हम इसका प्रचार करें ।

(किराडू मंदिर, राजस्थान)

मशीनिंग- नहीं
सॉफ्टवेयर- नहीं
इंजीनियरिंग- नहीं 

लेकिन फिर भी हमारे पू…"
7841,TeriJogan,"RT @d4RGwzMiWEWjhPd: पूरी दुनिया जीत सकते हो #संस्कार से

और 

जीता हुआ हार सकते हो  #अहंकार से ...

#जयश्रीराम 🚩🚩

@d4RGwzMiWEWjhPd 

#जय…"
7842,TeriJogan,"RT @RaamendraSharm7: शुभप्रभात मित्रों
जय बाबा महाकाल जी की
🙏🙏💐💐🇮🇳🇮🇳 https://t.co/eAK6di3PR3"
7843,TeriJogan,"RT @BhagirathMakwa9: Don't ever be afraid to shine. Remember, the sun doesn't care if it blinds you."
7844,TeriJogan,RT @BhagirathMakwa9: इस वर्ष मे सभी फिल्म ईन्डस्ट्री के लोगो को Filmfare अवॉर्ड NCB वाले देंगे।
7845,TeriJogan,"RT @YogeshS68788318: हम भारतीयों को जानबूझकर गलत इतिहास पढ़वाया कांग्रेस पार्टी ने, इनको शिक्षा मंत्री के रूप में सिर्फ आसमानी किताब वाले…"
7846,TeriJogan,"RT @YogeshS68788318: संयुक्त राष्ट्र के ढांचे में बदलाव करना होगा: प्रधानमंत्री मोदी

मुझे याद नहीं पड़ता कि पिछले 70 सालों में कोई भारतीय…"
7847,TeriJogan,"RT @YogeshS68788318: मित्रों ऐसा लगता है जैसे स्वच्छ भारत अभियान शुरू हो चुका है, उत्तर प्रदेश से गुंडो का, मुम्बई से चरसी नशेड़ियों का, कि…"
7848,TeriJogan,"RT @d4RGwzMiWEWjhPd: Govt. Should Be Action quick 

It's not about a single community,, it's for all indians...🇮🇳🙏

#populationcontrollaw…"
7849,TeriJogan,"RT @IM_MAhiDixiT: याद रखें कि आपके शब्द बगीचे 
लगा सकते है या पूरे जंगलों को 
जला सकते हैं....!!

#Truth ........✍🌻 https://t.co/9RUJxLM9dk"
7850,TeriJogan,"RT @SHARMA_RNS: बिना #शासन एव प्रशासन के #साँठ गांठ के कोई एक दाना नही उठा सकता, इसमें ज्यादा संलिप्तता #खनिज विभाग की है जिसकी लापरवाही की…"
7851,TeriJogan,"RT @RaamendraSharm7: Ncb श्रद्धा कपूर के घर से सिर्फ 1 किलोमीटर दूर है
🤔🤔🤔🤔
🤣🤣🤣🤣🤣🤣
👇👇👇👇👇 https://t.co/AYKyoi350s"
7852,TeriJogan,"RT @AmitPandey__: केरल में 2016 में क्यूबा के फिदेल कास्त्रो की याद में लाखो खर्च कर भव्य आयोजन सरकारी पैसे से किया गया

आयोजन के लिए वि…"
7853,TeriJogan,"RT @d4RGwzMiWEWjhPd: बॉलीवुड वालों को बड़ा शौक था पूरे देश के मामलों में अपनी टांग अड़ाने का...अब जब पूरा देश इनकी ""दुकान"" में टांग अड़ा र…"
7854,TeriJogan,@tera_jogi 😲😲
7855,TeriJogan,@tera_jogi 🙄🙄🙄ab kya huwa
7856,TeriJogan,RT @AmitPandey__: @TeriJogan आज के टाइम से ज्यादा उन्नत टेक्नोलॉजी थी प्राचीन काल मे
7857,TeriJogan,@tera_jogi 😏😏😏😏😏
7858,TeriJogan,@tera_jogi Muh ko kya huwa 😂😂
7859,TeriJogan,@tera_jogi 😍😍😍😍 https://t.co/KVkqJPJS70
7860,TeriJogan,RT @tera_jogi: हमरु उत्तराखण्ड https://t.co/P2q3Q4kuok
7861,TeriJogan,"आओ हम इसका प्रचार करें ।

(किराडू मंदिर, राजस्थान)

मशीनिंग- नहीं
सॉफ्टवेयर- नहीं
इंजीनियरिंग- नहीं 

लेकिन फिर भी हमारे पूर्वजों ने आधुनिक तकनीक के बिना 100% सटीकता के साथ इसे बनाया । 
क्या सच में इंजीनियरिंग तकनीक नहीं थी या मुगलों की महिमा घटने का डर था https://t.co/muMmfRHyJ0"
7862,TeriJogan,RT @SunilNa18760587: प्रधानमंत्री श्री @narendramodi जी की किसान सम्मान निधि योजना की 6 हजार राशि में प्रदेश सरकार की ओर मुख्यमंत्री किसान…
7863,TeriJogan,"RT @riteshadesai: विश्वामित्र ने राम जी को ही क्यों चुना ?

#जय_श्री_राम 🙏 https://t.co/zd14F4Jn7L"
7864,TeriJogan,"RT @Indianit07: Masaan is an extreme set of emotions that exist between life, death &amp; everything else in between.
This is an artistic ode t…"
7865,TeriJogan,RT @riteshadesai: करोना की तो “नाराज फूफा” जितनी इज्जत भी नहीं बची अब भारत में 😝🤣😂😆 https://t.co/SYZ4IiZWaC
7866,TeriJogan,RT @riteshadesai: माता सीता के जन्म स्थान जनकपुर में आए थे राइस बैग वाले लोगों का धर्म परिवर्तन कराने। बोल रहे थे बाइबल पढ़ो और रोग भगाओ।…
7867,TeriJogan,"RT @RaamendraSharm7: Why should boys have all the fun ??
म्हारी छोरियाँ छोरों से कम हैं क्या??
🤣🤣🤣🤣🤣 https://t.co/LNTf2s3wsg"
7868,TeriJogan,"RT @IM_MAhiDixiT: आँसू प्रार्थना भी हैं, 
वे भगवान की यात्रा करते हैं 
जब आप शब्दों को नहीं
पा सकते हैं....!!

#Truth .........✍🌻
#हर_हर_म…"
7869,TeriJogan,"RT @DeepsUnique3434: एक महिला अपने सौतेले बच्चे
को हमेशा गोद में रखती थी
ताकि वो चलना न सीखे,
और लोग सोचते थे कितना
प्यार करती है..
इसी तरह…"
7870,TeriJogan,"RT @SHARMA_RNS: छत्तीसगढ़ में गौ धन न्याय योजना और गौठान का बुरा हाल, एक ही इलाके में 50 से अधिक गायों की मौत। गौठान, गाय और गोबर पर ध्यान…"
7871,TeriJogan,"RT @IM_MAhiDixiT: जीवन जीने की कला पहली, दूसरी या 
तीसरी नहीं है, यह वहां हो रही है, 
जब हमें दूसरों की आवश्यकता होती हैं....!!

#Truth ...…"
7872,TeriJogan,"RT @Nisha_GKP: #हाँ

सुरक्षित रहिए, प्रतिस्पर्धा, महत्वाकांक्षा, राग-द्वेष, पद-प्रतिष्ठा, यश-वैभव सब कुछ फिलहाल ताखे पर रख अपने मन-मष्तिष्क…"
7873,TeriJogan,"RT @SHARMA_RNS: छत्तीसगढ़ में अघोषित आपातकाल के हालात हैं!
★ कोरोना तांडव मचा रहा, 100000 पार!!
 चुप है सरकार
★कोई पुलिस वाला सही कार्यवाही…"
7874,TeriJogan,"RT @AmitPandey__: का~ग्रेस वाला PMNRF केवल एक धोखा..जिसका ना कोई रेजिस्ट्रेशन,ना 1985 के बाद बोर्ड की कोई बैठक,तो ऑडिट क्या होगा

आज PM Car…"
7875,TeriJogan,"RT @SHARMA_RNS: क्या हुआ @bhupeshbaghel जी गौधन न्याय योजना पर तो बड़ी वाहवाही लुटे अब गौ से धन योजना पर तो नहीं काम चल रहा..😝

#Congress_छ…"
7876,TeriJogan,"RT @d4RGwzMiWEWjhPd: योगी सरकार का बड़ा फैसलाः छेड़खानी करने वालों के भी CAA की तर्ज पर लगेंगे शहर में पोस्टर 

जय हो योगीजी   #योगी_आदित्य…"
7877,TeriJogan,"RT @Nisha_GKP: #आर_पार

ग्रीस और तुर्की में भारी तनाव वाला वातावरण है

कारण है तुर्की के स्वघोषित खलीफा तय्यप एर्डोगन द्वारा इस्लामिक दुनि…"
7878,TeriJogan,"RT @DeepsUnique3434: ये चित्र बड़ा सुन्दर है..😬

पर समझे में नहीं आ रहा
ट्विटर के कौनसे ट्रेंड में
चेपा जा सकता है..🤦🏻‍♀️
#पूछता_है_भारत ..…"
7879,TeriJogan,"RT @Tiwari2941: कपल चैलेंज वाले सभी हिन्दू शायद भूल गए हैं 
कि शास्त्रानुसार धन, स्त्री व भोजन पर्दे योग्य हैं...✍️

#couplechallange"
7880,TeriJogan,"RT @Nisha_GKP: #योगीजी

मेरठ से 100 किलो भाँग... 30 किलो गांजा और 4 किलो हैश बरामद किया गया

फिल्मसिटी बन गया तो... ड्रग्स का काम और जोरो…"
7881,TeriJogan,"RT @Tiwari2941: -Runs scissors on a saree.

-Upload a photo of yourself as a fully covered nun.

Hypocrite  everywhere https://t.co/MlPBm6j…"
7882,TeriJogan,RT @riteshadesai: हम इस मारपीट की निंदा करते हैं... आप ऐसे ही मारपीट करते रहिए...हुम निंदा करते रहेंगे 😜 https://t.co/PtEkPj9Z6B
7883,TeriJogan,"RT @hukkapaani5: @TeriJogan @AmitPandey__ सारी दुनिया की wonder एक साथ और
 सिर्फ कर्नाटक के मंदिर उन पर भारी.
 राजस्थान गुजरात महाराष्ट्र A…"
7884,TeriJogan,"RT @Yogeshbanarasi: @SalmanNizami_ सलमान निज़ामी महोदय,

देश जानना चाहता है कि अजान, निकाह, तलाक तो कुछ ही मिनटों का प्रोसेज है, किन्तु हला…"
7885,TeriJogan,"RT @BhagirathMakwa9: एक अजीब बिमारी फैली है देश में, 
देशहित की बात कर लो तो लोग BJP वाला समझ लेते हैं।"
7886,TeriJogan,"RT @d4RGwzMiWEWjhPd: Update 🔥

🔯CBI had filed 2 FIR 
🔯Both the FIRs Connected to Sushant Case 
🔯Rakul, Shraddha under16/20 FIR 
🔯Deepika to…"
7887,TeriJogan,"RT @BhagirathMakwa9: ना जीने की आरजू, ना मरने का खौफ. 

The number you trying 
Currently switched off. 
😜😜🤣"
7888,TeriJogan,"चूमा उसने माथा इस कदर कि....
बगावत पर उतर आये....
•
•
आँसू...हिचकी...और....आहें ❤"
7889,TeriJogan,"हिंदू द्वेष से  उपर उठकर हमारे सरकारे देश के समृद्धि के बारे में सोचते 
तो आज भारत दुनिया का पर्यटन केंद्र होता

मल्लिकार्जुन शिव मंदिर कर्नाटक❤️❤️❤️🙏🏻🙏🏻 https://t.co/lvqR72gmi4"
7890,TeriJogan,"RT @RaamendraSharm7: 🚩🙏विन्रम अपील🙏🚩

क्या फेसबुक शांतिदूत नही चलाते है ?

कितने शांतिदूतो ने अपनी शान्तिदूतनियो के संग फेसबुक पर फोटो छो…"
7891,TeriJogan,RT @Tiwari2941: इतने कांडों में इतने नाम उछल रहे लेकिन स्वरा भास्कर इस बात से दुखी होगी कि उसका कोई नाम भी नहीं ले रहा.
7892,TeriJogan,"RT @DeepsUnique3434: @KapilMishra_IND दिल्ली की बैंड बजाने के बाद,
बिहार की तरफ डोल रहा हूँ !
हैलो मेरे वोटबैंकों फोन मत काटना
मैं,
अरविंद…"
7893,TeriJogan,"शिवांगी सिंह बनी Indian Airforce Rafale fighter जेट की पहली महिला पायलट
ये बनारस से हैं और BHU से पढ़ाई की है
#बेटी_बचाओ_बेटी_पढाओ 💕💕💕  Proud https://t.co/DCIW0oORKv"
7894,TeriJogan,"ये है हमारे #देश के गौरवशाली #पीएम_नरेन्द्र_मोदी जी का #जलवा💪😍🙏🙏

#याद_रहना_चाहिए🚩 https://t.co/71BnYCrcy7"
7895,TeriJogan,RT @riteshadesai: पात्रा जी:मुबारक हो आप को दादी हुवी है😂😂😜😂😜😠 https://t.co/2dCVCgQLvH
7896,TeriJogan,"RT @AmitPandey__: चीन,नेपाल के हुमला में 9 भवनों का निर्माण कर चुका..निर्माण क्षेत्र में नागरिकों को अब आने भी नही दे रहा

जिससे नेपालियों…"
7897,TeriJogan,"RT @Ashwani61691839: मेरी अपनी सोच कहती है कि #तब्लीघी मोहम्मद साद और #बॉलीवुड में बहुत गहरा रिश्ता है?
क्योंकि #आमिर_खान बीच का मोहरा हो स…"
7898,TeriJogan,"RT @AmitPandey__: UN में भारत जब कश्मीर मसले को हमेशा के लिए बंद करने की बात कर रहा हो 

उसके बावजूद Farooq Abdullah देश की संसद में देश…"
7899,TeriJogan,"RT @Tiwari2941: टाइम मैगज़ीन ने शाहीन बाग़ की 82 वर्षीय बिलकिस को 2020 की प्रभावशाली महिला का खिताब दिया है।

छोटा मोटा खिताब सफूरा जरगर को…"
7900,TeriJogan,"RT @RaamendraSharm7: 🤣🤣🤣🤣🤣🤣
👇👇👇👇👇

#BollywoodDrugGang 

@arunbajpairajan 
@PrayagrajWale https://t.co/4ZRu8Miuxp"
7901,TeriJogan,"RT @d4RGwzMiWEWjhPd: छल में बेसक बल है लेकिन 
🔱#महादेव के पास सबका हल है 

#हर____हर___महादेव 🚩🚩

#जयश्रीराम 🚩🚩

#ॐ_नमः_शिवाय 🚩🚩

#शुभप्रभा…"
7902,TeriJogan,"RT @IM_MAhiDixiT: जीवन तब आसान है जब आपके 
पास कोई है जो वास्तव में आपको
प्यार करता है और समर्थन करता है....!!❤

#Truth ..........✍🌻 https:…"
7903,TeriJogan,"RT @IM_MAhiDixiT: आपके पास दुनिया में इतनी शक्ति है,
क्योंकि आपके पास इतना प्यार है जो
आप दें सकते हैं....!!❤

#Truth ........✍ https://t.c…"
7904,TeriJogan,"RT @IM_MAhiDixiT: उन लोगों की उपेक्षा करें जो आपको
भयभीत और दुखी करते हैं, 
जो आपको बीमारी और मृत्यु की ओर
वापस ले जाते हैं......!!

#Truth…"
7905,TeriJogan,RT @riteshadesai: #शाहिन_बाग मैं चमत्कार हो रहा है😂😂😂😜😂😜😜😜😂😜 सब अपने आप आ जाता है😜😜😜😜😜😜😜😜😜😜😜 https://t.co/SjxWtLsLWC
7906,TeriJogan,RT @JuniorAkki: A very happy birthday to my jigri and very old friend @AartiSmalhotra ❤️. You will be always special and holding a special…
7907,TeriJogan,"RT @Ashwani61691839: क्या #बॉलीवुड नशे की भेंट चढ़ चुका है?
जिसको देखो वही नशे का आदी निकल रहा है और खतरनाक बात ये कि उतना ही वो पाक परस्त…"
7908,TeriJogan,"RT @Indianit07: This is our culture.
We Hindus treat animals like our family members. 

We love them, feed them &amp; adore them. Love animals…"
7909,TeriJogan,"RT @JuniorAkki: भारत में आकर corona भी आश्चर्यचकित है। 

#CoronavirusIndia https://t.co/n53IJy9yEs"
7910,TeriJogan,"RT @DeepsUnique3434: #मजाक_तक
ऐसा भी कहीं होता है..??😬
ये तो कड़ी निंदा का विषय है..😜

लखनऊ गोरखपुर ओर कानपुर
के शादीशुदा महानुभावों से…"
7911,TeriJogan,"RT @Vaidik_tweets_: ढोल,गँवार,शूद्र,पशु,नारी..संदर्भित चौपाई है..समुद्र का कथन अनुनय विनय करते हुये यह अर्थ है कि प्रकृति में जो पंच महाभूत…"
7912,TeriJogan,"RT @Vaidik_tweets_: दंड देने को उद्यत हो जाय, तो लोग इस प्रकार की उक्तियों का सहारा लेकर उसे शांत करने का प्रयास करते हैं ।"
7913,TeriJogan,"RT @Nisha_GKP: #Convenient_Rules 

यदि आप आम जनता हैं... कभी गलती से ""बिना मास्क"" के पकड़े जाएँ, तो जेल भी हो सकती है

लेकिन, आप किसी राजनी…"
7914,TeriJogan,RT @AmitPandey__: अमरावती में एक गृहिणी की मौत से जुड़े मामले में बॉम्बे हाइकोर्ट ने मोटर ऐक्सिडेंट क्लेम ट्रिब्यूनल के मुआवजा न देने पर…
7915,TeriJogan,"RT @Tiwari2941: जो काम करना नहीं चाहते 
बस वही बेरोज़गार हैं.. https://t.co/GMFLAo5BKm"
7916,TeriJogan,"RT @Nisha_GKP: #मॉरीशस

14 लाख की आबादी वाला देश, मॉरीशस की इकॉनमी पर्यटन और गन्ने से चलती है... गन्ने से बिजली, शराब, परफ्यूम, बेशुमार ची…"
7917,TeriJogan,"RT @Indianit07: 30 years ago #Islamabad sponsored Jihadis treated them like no class citizens. Kill them, burn their properties, raped them…"
7918,TeriJogan,RT @SunilNa18760587: श्री @narendramodi जी कृषि सुधार कर ही रहे हो तो फिर धन्ना सेठ किसानों को कृषि टेक्स से मुक्ति दे रखी है उसे भी खत्म क…
7919,TeriJogan,"RT @Tiwari2941: Abode of Mahadev..! 🚩🙏
Kedarnath Temple, Uttarakhand https://t.co/lk3sSP6de5"
7920,TeriJogan,"RT @Vaidik_tweets_: वैसे एक त्रुटि है जो कभी कोई ग़ौर नही करता ।
ये त्रुटि इसलिए है क्योंकि 

इस पंक्ति के सम्बन्ध में विवाद का मुख्य कारण…"
7921,TeriJogan,"RT @Vaidik_tweets_: कलियुग में ऐसा ही होता है यह व्यासजी ने बहुत पहले ही लिख दिया था |

@narendramodi_in  @narendramodi @AmitShah @myogioff…"
7922,TeriJogan,RT @yvs_raizada: This is end of @INCIndia https://t.co/IYmd1M3UiF
7923,TeriJogan,"RT @yvs_raizada: ""इंदिरा की तरह मेरी भी हत्या हो सकती है। - केजरीवाल

अरे सर आपको आपकी औकात अनुसार समय-समय पर जूते पड़ जाते हैं....
उतना ही…"
7924,TeriJogan,"RT @yvs_raizada: ये तिरंगा जो आप देख रहे हैं ये फोटो भारत का नहीं बल्कि चाइना के शंघाई शहर का है.. 
ऐसे थे ""सुभाषचंद्र बोस""।
आजाद हिंद फौज…"
7925,TeriJogan,"RT @yvs_raizada: जिस चैनल का वामपंथी, शेखुलर,लिब्राडुं और जेहादी लोग मजाक उड़ाते थे, कहते थे 2 कौड़ी का चैनल है, उस चैनल के नाम और Suresh C…"
7926,TeriJogan,"RT @yvs_raizada: D"" दीपिका पादुकोण और ""K"" करिश्मा कपूर भी ड्रग्स मामले में 🤔

ड्रग्स मामले में जया बच्चन जी का उछल कर तीर लपकना और इसे थाली…"
7927,TeriJogan,"RT @yvs_raizada: Jai Shree Krishna....🙏🌹

Radhey Radhey.....🙏🏻🙏 https://t.co/bC3a91F1H7"
7928,TeriJogan,"RT @DeepsUnique3434: इस भव्य प्रतिमा को देखे..
यह 1000 वर्ष से भी अधिक
पुरानी है..
बालों की लम्बी वेणी पूरी तरह
पत्थर पर उकेरी गई है.. 
ता…"
7929,TeriJogan,"RT @sanatni_hindu: एक गृहस्थ जीवन का सबसे महत्वपूर्ण दायित्व अपने #वंश को आगे बढ़ाना होता हैं
अतः हमें भी अपने पुत्र के जन्म की तैयारियां आ…"
7930,TeriJogan,"RT @SunilNa18760587: ये वही बॉलीवुड है जिनका का दीपावली के पटाखे के धुए से दम घुटता था

लेकिन ड्रग्स के नशीले धुए के छल्लो से इन गंजेडीयो…"
7931,TeriJogan,"RT @BhagirathMakwa9: ए जिंदगी...... तु हमे जरूर नचा... 
ए जिंदगी...... तु हमे जरूर नचा.... 
. 
. 
.
.
.
.
.
.
. 
. 
पर गाने तो अच्छे लगा...…"
7932,TeriJogan,"RT @RaamendraSharm7: 🙏💐शुभप्रभात मित्रों🙏💐

🙏💐जय बाबा महाकाल जी की🙏💐

🙏💐शुभ गुरुवार, ॐ नमो नारायणाय नमः🙏💐

        🙏💐😊🇮🇳🚩

#हर__हर__महादेव…"
7933,TeriJogan,"RT @DeepsUnique3434: जागरूक शासक अपने देश के
आसन्न खतरों को समय रहते
पहचान लेता है!
2018 में मोदी जी ने सिक्किम
की एक पहाड़ी पर एअरपोर्ट का…"
7934,TeriJogan,"RT @BhagirathMakwa9: यूं ही नहीं बन जाते हैं गहरे रिश्ते

रिश्तों को जीवंत रखने के लिये ""कभी अंधा"", ""कभी गूंगा"" और ""कभी बहरा"" होना पड़ता है…"
