ID,Sentence,RajivJi
6358,आ गए चमचे अपने मालिक का बचाव करने 😜😂,
6360,"आज एक कार पर स्टीकर देखा "" भूतपूर्व करोना मरीज़ "" जब उसके ड्राइवर से पूछा ऐसा स्टीकर क्यू 🤔 तो उसने कहा कि इस के कारण ना तो कोई पुलिस वाला कागज चैक करता है और ना ही गाड़ी खड़ी करवाता है । 😄",
6362,आधे से ज्यादा राज्यों के सीएम का तो यह हाल है lockdown लगा दिया है और आराम से सो गए हैं क्योंकि उन्हें पता ही नहीं है करना क्या है,
6364,आम जनता को कर दिया घर में बंद और नेता कर रहे हैं मजे MP अजब है सबसे गजब है,
6368,इनकी मीटिंग खत्म होने के बाद ही कॉन्ग्रेस तय करेगी lockdown बढ़ाने की बुराई करनी है या lockdown खत्म करने की .,
6369,इस देश में सबको अपनी-अपनी पड़ी है किसी को समय नहीं कुर्बानी को याद करने की,
6372,इसे कहते हैं समझदार मुख्यमंत्री जब करोना से लड़ने की औकात नहीं तो बस लोग डाउन बढ़ा दो,
6373,इसे पागल खाने वाले भी नहीं बर्दाश्त कर सकते #raga,
6375,ऐसा अगर दिल्ली में होता तो केजरू दीन पेंटिंग में अपनी फोटो जरूर लगवाता ताकि लोगों को उस पर मूतने का मौका मिले 😜,
6379,कभी-कभी लगता है महाराष्ट्र का c.m. उद्धव ठाकरे नहीं बल्कि सोनू सूद है,
6381,कांग्रेस का एक ही मकसद है देश को लूटना जो अब कभी पूरा नहीं हो सकता,
6383,कांग्रेस राज में पुरुषों से भेदभाव 🤔 दादी के नाम पर सैकड़ों योजनाएं पर दादा के नाम पर एक पंचर दुकान तक नहीं 😜😂,
6384,कांग्रेस सिर्फ फैसले में टांग अड़ाती है और कुछ नहीं,
6389,केजरीवाल की कोरोना रिपोर्ट का सच 🤔 केजरीवाल में कोरोना के नहीं कोरोना में केजरीवाल के लक्षण पाए गए 😜😂,
6391,केजरीवाल के पास भी कोरोना आया तो था पर पैर छूकर बोला मालिक हमसे बड़ी महामारी तो आप है 😡 हमारी क्या औकात जो हम आपको संक्रमित कर सके 😢 यह कहकर कोरोना डरकर भाग गया और केजरीवाल की reponegetive आई 😜😂,
6392,"केजरीवाल ने दिल्ली के लोगो से सुझाव मांगे जनता ने बहुत से सुझाव दिए 👍 लेकिन क्या आप जानते है 🤔 जनता ने सबसे ज्यादा क्या सुझाव दिया. वो आपको कोई नही बताएगा चलो हम बता देते हैं "" CM से इस्तीफ़ा दो ""😜 😂",
6394,कोरोना के रहते हुए स्कूल खुल भी जाए तो भी मैं अपने बेटे को स्कूल नहीं भेजूंगा अनपढ़ रह जाएगा तो क्या हुआ सांसद या विधायक तो बन ही सकता है 😜🤣,
6397,कौन से स्कूल मास्टर का बेटा है यह बात न्यूज़ चैनल वाले बताएंगे या कांग्रेस पार्टी,
6401,गरीबों को भोजन मिले ना मिले बेवड़ा को दारु मिलना जरूरी है इन्हीं बेवडो पर देश की अर्थव्यवस्था जो टिकी है 😜😂,
6406,चिंता यह नहीं है कि ताहिर की जमात वाले चुप है चिंता यह है कि अंकित की जमात वाले चुप क्यों हैं,
6409,"अच्छा, हमसे अपेक्षा की जाती है कि चीनी सामानों का बहिष्कार करे और टीवी चैनल पर सेलिब्रिटी इन का प्रचार करना ठीक है",
6412,जिंदा है या मर गया यह भी बता दो ताकि कपिल सिब्बल इसके लिए केस लड़ने की तैयारी करें 😜,
6413,जिन प्रदेशों के मुख्यमंत्री के पास कोरोना से लड़ने का कोई रोडमैप नहीं है उन्हें एक ही चीज समझ में आती है बस लॉक डाउन बढ़ा दो और छुट्टी पालो,
6419,तुम लोग पैदाइशी दोगले हो या कोई कोर्स किया है,
6423,दिल्ली के कौन से मोहल्ला क्लीनिक में केजरीवाल का इलाज होगा 🤔 या फिर हरियाणा भेजा जाएगा 😜,
6424,दिल्ली में लगे जाम को देखकर लगता है सारे काम करने वाले दिल्ली में ही हैं बाकी हम तो कामचोर है,
6428,देश को एक खानदान ने लूटा 😡भाजपा में कहां दम 💪 था चमचो ने अपना नेता भी उसे चुना जिसमें दिमाग कम था 😜😁,
6429,धर्मनिरपेक्षता के नाम पर इस देश में सिर्फ और सिर्फ नौटंकी चल रही है सारी सुविधाएं एक विशेष धर्म के लोगों को दी गई है,
6431,नौकरी रहेगी या नहीं यह पता नहीं और बात सैलरी की हो रही है,
6432,पप्पू का नया हेयर स्टाइल उसकी मंदबुद्धि वाली शक्ल पर खूब जच रहा है 😜,
6434,परेशानी यह नहीं कि चीन के पास सैनिकों की संख्या ज्यादा है बल्कि परेशानी इस बात की है कि भारत के पास गद्दारों की संख्या ज्यादा है,
6436,प्रियंका की नाक इंदिरा गांधी से मिले ना मिले बुद्धि जरूर पप्पू से मिलती है,
6438,प्लान B छोड़ो जैसे कांग्रेस को खत्म किया है वैसे ही कोरोना को खत्म करो,
6444,मानसून मुंबई पहुंचने के बाद बरसेगा या 14 दिन के लिए क्वॉरेंटाइन होगा 🤔 😂,
6445,मुझे खुद का ट्वीट खुद ही लाइक करने में शर्म आती है और कुछ लोगों ने खुद को ही भारत रत्न दे दिया था 😜,
6446,मैक्स हॉस्पिटल क्यों मोहल्ला क्लीनिक क्यों नहीं #Kejriwal_Corona,
6448,यह कैसी महानता 🤔 जो अकबर भारत की इतिहास की किताबों में तो महान है पर बाकी के 57 इस्लामिक देशों में उसके नाम का शौचालय तक नहीं 😜😂,
6449,यह तो निर्मल बाबा को पूछना पड़ेगा कौन सी चटनी खाने से फायदा होगा 😜😂 #Corona_Vaccine,
6450,"चीनी राष्ट्रपति‍ का बड़ा बयान, सेना को युद्ध के ल‍िए तैयार रहने को कहा. यह तो वही बात हुई दस्त लगे हुए हैं और शंख बजाने की तैयारी 😂",
6452,यह बात उन्हें समझ नहीं आएगी जिन्हें एक ही परिवार की गुलामी करने की आदत पड़ी है,
6454,"राजीव गांधी खेल रत्न 😡 यह है कौन सा खिलाड़ी है जिसके नाम पर खेल रत्न दिए जाते हैं ,🤔",
6455,"राहुल की बकवास सुनना चमचों की मजबूरी है देश की जनता की नहीं ,😜",
6459,लॉक डाउन कोई राहुल गांधी नहीं है जो फेल हो जाएगा 😜,
6461,लोगों को खाने को मिले ना मिले इनकी नेतागिरी चलती रहनी चाहिए,
6463,वैक्सीन आने के बाद कोरोना तो खत्म होगा परन्तु कांग्रेसियों के लिए भी एक वैक्सीन चाहिए,
6465,सब नौटंकी है जो सामान खराब हो गया है उसे चाइना का बताकर रोड पर फेंक दिया,
6471,सोचो अगर राजनीति में राहुल गांधी नहीं होते तो यह राजनीति कितनी boring होती 😂,
6474,हरियाणा वाले केजरीवाल का इलाज दिल्ली में नहीं हो सकता,
6475,हां और तुम्हारा बाप तो बिना किसी जुर्म के जेल में है #TejaswiYadav,
6476,हिंदुस्तान में रहकर भी जो पाकिस्तान की गुलामी करते हैं 😡 यह वही लोग हैं जो अपने घर में बाप होते हुए भी पड़ोसी को पापा कहते हैं 😜😂,
6477,भगवान तूने सब की जोड़ियां बनाई है कोरोना की भी कोई कोरोनी बना देता तो क्या जाता तब देखते कैसे उत्पात मचाता है,
6493,कुछ दिन पहले ही केजरीवाल ने कहा था वो अब सड़क पर उतर कर स्थिति का जायजा लेंगे अभी तक किसी ने देखा केजरीवाल को एक मिनट के.,
6494,काश इस तरह की तस्वीर डॉक्टर से बैठक करते हुए और हॉस्पिटल का राउंड लेते हुए हम चुने हुए मुख्यमंत्री अरविंद केजरीवाल की देखते,
7002,दुःखद समाचार : भारत कोरोना वर्ल्डकप के सेमीफाइनल मे पहुंच गया है। वजह : दिल्ली और महाराष्ट्र के मुख्यमंत्री की जोड़ी.,
7010,चमचो तुमको पतंजलि की ज़रुरत इस लिए नही है क्योंकि इसमें गौमूत्र है। मुझे पता है कि पीढ़ियों से तुम्हें पप्पूमूत्र और कैमलमूत्र का स्वाद लग गया है,
7057,"चीन का विदेशमंत्री खुद कह रहा है कि भारतीय सेना🇮🇳 ने LAC पार करके हमे पेला है लेकिन यहाँ चमचे, मानने को तैयार नही। 🙄",
7721,सुनो तुम और तुम्हारी सहेली ध्यान रखना ये जो चूर्ण है ये कायम चूर्ण के समान है तुम लोगो को तो पहले से हीं दस्त लगे पड़े.,
7723,भंसाली ने दलाली खाकर सुबह से ही मीडिया फ़िल्म देखने के लिए प्रेरित कर रही है. कितने में बिके? 😂,
7726,ये अपने वाले #विश्व_विख्यात इटालियन ब्रांड के #पप्पू के बचपन की अतिदुर्लभ तस्वीर. स्कूल टीचर ने इसे बिल्ली का चित्र बनाने बोला था 🙄🙄 शुक्र है हाथी बनाने नही बोला । नहीं तो हाथी की गर्दन कैसे पकडता ये पप्पू 😹😹😹😹😹😹 👇,
7729,अब तो लगता है #पद्मावत रिलीज हो ही जाए ताकि हिन्दुओ को हिंदुस्तान में अपनी हैसियत का अंदाजा हो जाये. बेकार में उछलकूद करते हैं। शांति से बैठ जाएंगे.😏😏 आतंक का कोई धर्म नहीं होता लेकिन बेवकूफों का होता है. 🙏 मिलार्ड सही हैं 👍,
7733,"मुझे लगता है, केजरीवाल की खोपड़ी के अंदर भी एक CCTV कैमरा लगा देना चाहिए कब क्या चलेगा कम से कम देश को एक नए आरोप का इंतजार नहीं करना पड़ेगा, 😂😉",
7742,"कुछ उधार की औलादें कह रही हैं कि फ़िल्म देखने से पहले विरोध क्यों? मैं पूछता हूँ कि innocence of Muslims किसने देखी? satanic verses, Red Saree और तस्लीमा नसरीन की किताबें किस-किस ने पढ़ी? फिर बिना देखे पढें इन पर बैन क्यों लगाया गया?",
7747,जिस इजराइल ने भारत का एक चूहा भी नहीं मारा है उससे इतनी नफरत लेकिन जो पाकिस्तान रोज़ भारतीय लोगों को मारता है उनसे इतना प्यार!,
7748,"इंग्लैंड और अन्ना हज़ारे,दोनों की किस्मत एक जैसी है। दोनों अपने अपने आविष्कार से दुखी है. इंग्लैंड क्रिकेट को बनाकर और अन्ना केजरीवाल को बनाकर। 😄",
7749,"कुछ अनपढ़ नेता और मौलवी बार बार डिबेट्स में हज सब्सिडी को कुंभ के आयोजन से जोड़ रहे हैं। इन अनपढ़ों को बताओ कि कुंभ में जाने वालों को सब्सिडी नहीं मिलती, खर्चा आयोजन पर होता है जैसे हज का आयोजन सऊदी सरकार करती है। अब ये चाहें तो कुंभ में पुण्य प्राप्ति कर सकते हैं। 😏😏",
7751,"नेतन्याहू अपने प्लेन पर तिरंगा लगाकर लाये वो भी इजराइल से, लेकिन अपने देश मे कुछ बकरीबाज़ 😉लोगो को भारत माता की जय,वन्दे मातरम्, और राष्ट्रगान बोलने में भी अपने अधर्म से इजाजत लेनी पड़ती है! #RahulDumpedAmethi",
7755,जो पूरा खानदान/पार्टी एक मजाक है वो नेतन्याहू और मोदी के गले मिलने पर मजाक उड़ा रहे हैँ ये वही लोग हैं जो अपनी राजमाता की डिग्री और उसके बारबाला होने पे बगले झाँकते हैं,
7758,"रविश कुमार अपने विज्ञापन में कहता है कि सोशल मीडिया तो केवल अफवाहों का अड्डा है, सच खबरों के लिए रNDTV देखिये ये देखकर लगता है जैसे किसी वेश्यालय का भडुआ , सडक पर चलते लोगो के पीछे भाग भागकर यह दलील दे रहा हो, अजी घर बार पत्नी को छोड़िये और असली मजे के लिए हमारे कोठे पर आइये",
7763,"आरक्षण से दाखिल,सब्सिडी से पढ़ाई,थाली में सजाकर नोकरी 4 बीवी 40 बच्चे सब्सिडी पर पलते हैं 😠 1 पत्नी 1 या 2 बच्चे वाले टेक्स कर्ज़ों में दबे रहते हैं 😢 योग्य की दुर्दशा ठीक ही है!",
7764,"परसों प्रेस कॉन्फ़्रेन्स में कहा लोकतंत्र ख़तरे में है. कल बोले, “कोई संकट नहीं है”. 1 ही दिन में ख़तरा कहाँ छूमंतर हो गया मीलॉर्ड 🤔",
7768,हराम के बांटे गए अवार्ड वापस आ गए अब हराम के बनाए गए जज भी बाहर आ रहे है लोकतंत्र नही तुम्हारी माँ (इटली बाई) खतरे में हैं,
7772,कांग्रेस 2014 से अबतक इन सब का इस्तेमाल कर चुकी ह 👇 पत्रकार✔ बॉलीवुड✔ बुध्दिजीवी✔ कलाकार✔ छात्र ✔ लेखक✔ अल्पसंख्यक✔ किसान✔ दलित✔ न्यायधीश✔ अब सिर्फ पाकिस्तान ओर ISIS बचा है शायद 2019 तक उसका भी इस्तेमाल कर ही लेगी #Anu,
7774,मेरा मानना यह है कि मोदी जी ने जबर्दस्त कीटनाशक डाला होगा बिलों में. इसलिए सुप्रीम कोर्ट तक के कीड़े बाहर निकल रहे है,
7775,"चंद लोगों ने संसद-मंदिर में लोकतंत्र को घंटा बना के टांग दिया है.आते जाते बस घंटा बजाये जा रहे है. शर्दी का मौसम है,आम खाने की इच्छा हो रही है लेकिन बाजार में मिल नहीं रहे है.लोकतंत्र को खतरा.टन्न 🔔😂",
7778,कभी कुमार विश्वास कहता था कि आडवाणी जी को Bjp ने बनवास दे दिया Bjp में किसी की इज्जत नही होती अब चौधरी केजरीवाल ने विश्वास अडवानी बना दिया!,
7787,"ईटली वाली बारबाला को लगता है कि कन्हैया, हार्दिक और मेवाणी जैसे लंगड़े घोड़ों के दम पर वो अपने ""गधे"" को प्रधानमंत्री बनवा लेगी! 🔔🔔😹😹",
7791,अजब जलवा है हुजूर आपकी UP में . हज हाउस को भगवा किया जा रहा है और कूड़ेदान को हरा 😂 गंगा जमुनी तहजीब जिन्दाबाद 😝,
7792,"जिग्नेश,अल्पेश,कन्हैया,हार्दिक, खालिद जैसा कीचड़ हो तो भाई कमल तो खिलेगा ही 😟😟 #KhushiKeAansu",
7796,"शुक्र है पेट्रोल पर आरक्षण लागू नहीं होता, वरना क्षत्रिय,ब्राह्मणों को 100 रु/ लीटर और दलित को 20 रु/ लीटर और अल्पसंख्यकों को 10 रु/लीटर वो भी सब्सिडी के साथ पेट्रोल मिलता! 😉",
7798,ईस्लाम और लोकतंत्र दोनों का आपस में कोई सीधा सम्बन्ध नही है। फिर भी दोनों खतरे में रहते हैं कभी मौलानाओं की वजह से तो कभी नेताओं की वजह से।,
7801,950 करोड़ का चारा घोटाला करने पर 3.5 साल की सजा ? : ओर बिना टिकट यात्रा करने पर 5 साल की सजा इसे कहते हैं कानून के लम्बे हाथ ?,
7803,सुना है आम आदमी पार्टी से राज्यसभा के लिए पर्चा भरने वाले संजय सिंह 37 बार हवाई यात्रा कर चुके हैं और उन्होंने अपने इनकम टैक्स की जो रिटर्न भरी है वह ₹224 की है । सच में आम आदमी ऐसा ही होता है ।। #DeeperRoutes,
7804,भारत एक पशु प्रेमी देश है - 1. यहा गाय को माता माना जाता है ! 2. भैस ओर इंसान भाईचारे मैं खूब चारा खाते है 3. कुत्तो के भौकने के लिए पूरी आजादी है 4. सुअर को 40 बच्चे पैदा करने की आजादी है 5. साँप के लिए विशेष योजना - ऐसा कोई फँसा नही जिसको हमने डँसा नही !,
7807,चाइना गेट फ़िल्म में जब सरपंच जगीरा से लड़ने का साहस दिखता है तक जगीरा धोखे से उसे मार देता है तब डाकू बोलता है हमसे लड़ने का साहस तो जुटा लोंगे पर मेरे जैसा कमीनापन कहाँ से लाओगे यही हालात आज bjp की है पूरे देश मे 19 राज्यो सत्ता में है पर कांग्रेस जैसा कमीनापन कहाँ से लाएगी,
7813,"कल तक कह रहे थे कि लाखो रोहिंग्या आने दो हम पाल लेंगे, आज कह रहे है कि तीन तलाक के बाद पति के जेल जाने पर उनके बच्चो को कौन पालेगा। #CriminaliseTeenTalaq",
7814,"मोदीजी आप के आने से दलित भुखे मरने लगे हैं, कांग्रेस के समय में हमने दलितों को सोने के अंडे खाते देखा है। 😝 @jigneshmevani80 क्यों बे घनचक्कर सही कहा? 👌👈👌",
7815,"पता है, असम के सांसद बदरुद्दिन अजमल का नाम भारत के नागरिक की सूची मे नही है.! .और आज वो सांसद है बांग्लादेशी होकर ,कई सालों से कांग्रेस इससे सपोर्ट ले रही है, देखते रहे कांग्रेस ने 70 साल में क्या क्या गुल खिलाये है,",
7821,"इंजीनिरिंग का फार्म भरते हुए छात्र ने पास खड़े चौकीदार से पूंछा . कैसा है ये कोलेज ? चौकीदार :- बहुत बढ़िया है, राहुल गांधी ने भी यही से इन्जिनारिंग की है।। 😝😆😂 #नशा_मुक्ति_भारत_अभियान",
7822,"मिलिए आम आदमी के प्रतिनिधि, महान समाज सेवी, परम् आदरणीय, केजरीवाल प्रमाणित, AAP के अगले राज्यसभा सांसद श्री श्री 108 श्री सुशील गुप्ता जी",
7823,ट्रिपल तलाक पर तो कांग्रेस मोहल्ले की उस चुगलखोर आंटी की तरह behave कर रही है जो आपके सामने तो आप पर मेहरबान और आप के जाते ही आपकी बुराईयों की खान खोद देती है . क्यों लोकसभा और राज्यसभा में कांग्रेस के अलग अलग मापदंड .? #TripleTalaqBillDerailed @INCIndia,
7824,केजरीवाल जी को कानपुर के ठग्गु के लड्डू की दुकान पर बैठना चाहिये जिसके बोर्ड पर लिखा है “ऐसा कोई सगा नहीं जिसको मैंने ठगा नहीं!! वाह वाह मफ़्लर मैन! मान गये उस्ताद! कब तक चलेगी आपकी दुकान!!,
7825,हिंसा महाराष्ट्र के शहरों में कम. और न्यूज चैंनलों के कोठों पर ज्यादा दिखाई दे रही है.😡😠,
7842,"तीन तलाक से पीड़ित महिलाओं को सरकार २० हजार रूपये प्रति माह गुजारा भत्ता दे- मौलाना साजिद रशीदी, इस्लामिक धर्मगुरु. हलाला का भी अधिकार सरकार को क्यों नही दे देते? एक हलाला मंत्रालय बन जाये 😂😝",
7843,कल रात दिल्ली मे 16720 चालान काटे गए जिसमें सबसे ज्यादा ड्रिंक एण्ड ड्राइव के चालान कटे और नारीवाद का राग अलापने वालों को इस बात पर बिलकुल आश्चर्य नही होगा कि इनमें सबसे ज्यादा चालान लड़कियों के काटे गए #Gender_Equality,
7844,"आज विश्व का त्यौहार है जमके पटाखे फोडिये आज पटाखे फोड़ने से प्रदुषण नहीं होगा पटाखों से प्रदूषण तो दीपावली में होता है और हाँ डिस्को जाईये,खूब शराब पीजिये, आज कोई गरीब भूख से नहीं मरेगा गरीब तो भूख से तब मरते हैं जब शिवरात्रि के दिन 10 रूपये का दूध शंकर भगवान को चढ़ाया जाता है ।",
7846,"लाखों हिन्दूओं के धर्म परिवर्तन करवाने वाली टेरेसा को ""मदर"" बना दिया ""और"" हजारों हिन्दूओं की हत्या के जिम्मेदार को ""बापू"" बना दिया। और देश को कश्मीर समस्या और शिमला समझौता देने वाले को ""चाचा"" बना दिया। ऐसा देश है मेरा देश महान!",
7849,"अगर EVM मशीन में NOTA की जगह ""सेना शासन"" का बटन हो तो देश की सभी राजनैतिक पार्टियों को उनकी औकात समझ में आ जायेगी",
7850,पाकिस्तान के वकीलों ने एकजुटता से कहा है पाकिस्तान में जाधव का केस कोई वकील नही लड़ेगा हमारे देश के वकील आधी रात को आतंकी की फाँसी रुकवाने के लिए सुप्रीम कोर्ट खुलवा देते है,
7851,"लखनऊ के एक मदरसे में यौन शोषण का मामला सामने आया है।यौन शोषण के आरोप में मदरसा संचालक को गिरफ्तार कर लिया गया है मगर खामोशी से।इस पर कंही कोई बहस नही हो रही है,कोई चर्चा नही,हंगामा नही,कोई धर्म,संस्कृति या बच्चियां खतरे में नही। ये सब आसमान और मिडिया हिलाने वाला कार्यक्रम हिन्दुओं के ठीक है",
7854,ये केजरीवाल भी अज़ीब मिट्टी के बने हैं. शायद ईमानदारी का लाइसेंस इन्हीं के पास है तब ही तो. देश में मोदी जी से नहीं पटती राज्य में एलजी से नहीं पटती पार्टी में विधायकों से नहीं पटती.,
7856,मराठी होते हुए भी कुलभूषण के लिए बॉलीवुड से कोई आवाज नहीं उठी. ये वही हैं ना जो पाकिस्तानी कलाकारों के लिए सड़कों पर उतर आये थे.?,
7858,मोदीजी के तीन ऐतिहासिक फैसले नोटबंदी जीऐसटी और तीन तलाक़ सत्ता के लालच के लिए नहीं देश की जनता की भलाई के लिए किए हैं कुछ अनपढ़ लोगों को समझ नहीं आ रही यां वो समझना नहीं चाहते। कयोंकि एक कहावत हैं नंगा नहायेगा कया और निचोड़ेगा क्या 😂 ऐसा हाल मोदीजी नें विपक्ष का कर दिया हैं।,
7864,कांग्रेस क्लास का वो लौंडा है जो खुद तो सारे पेपर्स में फेल होता पर क्लास में पहले आने वाले छात्र के किसी पेपर में नंबर कम आजाये तो खूब ठहाके लगाने बैठ जाता वही बेशर्म लौंडा है ये 👉 😂,
7866,"मोदी जी ने केजरीवाल को ""मेट्रो इनोग्रेशन"" में ना बुलाकर सरजी को बहुत बड़ा अपमान किया है। सभी aapterds एक साथ आज कसम खाए की मेट्रो में पैर तक नहीं रखेंगे।😂 #metrorail",
7868,बिहार में कांग्रेस उस छोकरे की तरह है. जिसे क्रिकेट सिर्फ इसलिए खिला रहे हैं. ताकि गेंद नाली में चली जाए तो निकाल दे.😛,
7874,शनिवार को लालू के चारा घोटाले पर फैसला आएगा। कोर्ट कह सकती है कि लालू चारा नही खाते तो सारा चारा वैसे भी खराब हो जाता कोई स्केम नही है,
7876,जीजा G तो कभी जमीन से जुड़े ही नहीं . कोयला तो खुद ही काला था . CWG तो खेल था तो प्रदर्शन जरूरी था . बोफोर्स में फ़ोर्स नहीं था . अगस्ता हेलीकॉप्टर तो उड़ गए . क्योंकि 'न्याय की देवी' ने आँख पे पट्टी बाँध रखी है। 🙈 #2GScamVerdict,
7881,"धर्म के मार्ग पर हो तो , निहत्था कृष्ण ही बहुत है. अधर्मी को नारायणी सेना भी कम पड़ जाती है.",
7885,ट्रकों के पीछे पुराना जूता लटका देखा है ? जिससे नजर नहीं लगतीl शत्रुघ्न सिन्हा को अमित शाह ने ऐसे ही लटका रखा है l,
7889,राहुल गांधी गुजरात के किसानों से : ये इतनी मोटी घास ? बाहर से बीज मंगवाया था क्या? किसान: ये घास नही गन्ना है पप्पू: अच्छा वो गुड़ वाला? किसान: हाँ पप्पू: तो इसमें गन्ना कब लगेगा ? किसान: जब तू PM बनेगा।😡😭,
7896,NDTV के लिए #ExitPoll में कांग्रेस की हार दिखाना ठीक उसी तरह है जैसे उन्हें अपने बाप की मौत की खबर सुनानी पड़ रही है!! #.,
7922,अब यह किसने किया बे? 🤔 #चीनी_चमचे_भाई_भाई,
7941,केजरीवाल वो बन्दा हैं जहाँ शर्म भी शरमा जाए। #बधाई_बेशर्म_केजरीवाल,
7944,गजब है ट्विटर सरकार। केंद्र सरकार काम करेगी। दिल्ली सरकार ट्वीट करेगी।,
7945,वाह भाई वाह। गांधी परिवार के गुलाम और पूर्व रक्षामंत्री ऐके एंटोनी का पूरी संसद के सामने कहना था कि सबसे अच्छी रक्षानीति है बॉर्डर पर.,
7948,"चीन आज उसी ज़मीन पर ‘गुल’ खिला रहा है.जिस ज़मीन को ‘बंजर’ कहकर चीन को उस पर क़ब्ज़ा करने दिया गया था। इसी को कहते हैं,,, ""‘लम्हों ने ख़ता की थी,सदियों ने सज़ा पाई’!! #दगाबाज_चीन",
7952,चीन के मुद्दे पर सर्वदलीय बैठक में आम आदमी पार्टी को न बुलाना इस बात का सबूत है कि मोदी सरकार #BoycottChineseProducts.,
7954,चीनियों को तो बददुआ भी नहीं दे सकते. कि तुम्हारे मुँह में कीड़े पड़ें. कमीनों का तो डिनर हो जायेगा!,
7955,जन्मदिन मुबारक हो उसका जिसने तुम्हे 50 साल तक सिर्फ हसाया और गुदगुदाया. फिर भी घमंड नही है लड़के को. 🤣😂 क्या कहते.,
7962,तुम इसके लायक भी नही हो पप्पू,
7982,"बाप मर गए अंधेरे में ,बेटा का नाम रख गए जनरेटर.",
7987,"भारत का विपक्ष भारतीय सेना ओर केंद्र सरकार का साथ ठीक उसी तरह खड़ा है, जैसे पूरा बॉलीवुड़ सुशांत सिंह राजपूत के साथ",
7994,मै और मेरी तन्हाई अक्सर । चाइना वालो को गाली देते हैं 🤣😂😜🙈,
7996,मोदीजी जवाब दो.कहाँ छुपे हो.? डरो मत हम आपके साथ है! कहने वाले एक कटिंग है नवभारत टाइम्स की 27 अप्रेल 2013 की जिसमे लिखा है कि भले ही चीनी सेना 19 किमी अंदर आ गई है किंतू पीएम मनमोहनसिंह इसे अधिक तूल नहीं देना चाहते! कभी उनसे सवाल पूछा था?,
7997,"ये तो मोदी सरकार हैं जिसने आतंकियों को सिर्फ ठोकते हैं, जिस दिन योगी सरकार बनेगी तो गोली-बारूद का खर्चा भी आतंकियों के घर से वसूल करेगी",
7998,@RahulGandhi जी ने अपना 50 वां जन्मदिन न मनाने का ऐलान किया है.ये त्याग है या मजबूरी 🤔,
8003,राहुल गांधी के अनुसार मोदीजी तो दिल्ली में मुँह छिपाकर बैठे हैं जबकि मनमोहन सिंह बार्डर पे कट्टा लेकर घूमा करते थे 🙄😀😀.,
8005,"राहुल जी ने तो कबका चीनी वस्तुओं का बहिष्कार कर चुके हैं। मेड इन ""भोपाल,जबलपुर,इंदौर"" वाली फैक्ट्रियां सर्वप्रथम उन्ही ने तो लगाई हैं",
8012,सबूत गैंग का इलाज. लद्दाख बोर्डर पर भारतीय सेना की तरफ सें एक टीले पर राहुल गांधी और उनकी पुरी पलटन को बैठने का इंतजाम,
8023,भारत और चीन की सेनाओं की तकनीकी ताकत की तुलना तो हो सकती है लेकिन जज़्बे और फौजी की ताकत की नहीं। भारतीय सैनिक के पास देश के लिए लड़ने का जज़्बा होता है जबकि चीन का सैनिक एक पार्टी की फौज का सिपाही भर है।ऊपर से इस इलाके में भारत की स्ट्रेटेजिक पोज़िशन चीन से ज़्यादा स्ट्रॉन्ग है।,
8234,नसीरउद्दीन शाह बेहतरीन ऐक्टर हैं। अवॉर्ड भी ढेरों जीते हैं। कुछ अवॉर्ड ले दे के ये असहिष्णुता वाला अध्याय ख़त्म करें। अब बोरिंग हो चुका है। #NaseeruddinShah,
8235,कोई तो जीत गया! मुंह तो मीठा करो! एक चॉकलेट कंपनी का ऐड आज के नतीजों को समर्पित। कॉंग्रेस को जीत के लिए। बीजेपी को टक्कर के लिए। बसपा को पुर्नजीवित होने के लिए। ईवीएम को पवित्रता के लिए। बहुत बहुत बधाई! #Results2018,
