,Ques_Id,Chunk_Id,Pred_Chunk_Id,FoundIn@1,FoundIn@2,FoundIn@3,FoundIn@4,FoundIn@5,FoundIn@10,P@1,P@2,P@3,P@4,P@5,P@10,R@1,R@2,R@3,R@4,R@5,R@10,F1@1,F1@2,F1@3,F1@4,F1@5,F1@10,MAP,RR
861,10861,10265,"['id10265', 'id10263', 'id10310', 'id10270', 'id10387', 'id10118', 'id10268', 'id10004', 'id150', 'id10087']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
862,10862,10265,"['id10265', 'id81', 'id90', 'id83', 'id66', 'id110', 'id10463', 'id191', 'id10310', 'id65']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
863,10863,10265,"['id10265', 'id10268', 'id83', 'id20', 'id55', 'id10389', 'id81', 'id281', 'id90', 'id10466']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
864,10864,10310,"['id10310', 'id10268', 'id65', 'id55', 'id81', 'id10265', 'id20', 'id83', 'id10466', 'id10263']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
865,10865,10310,"['id10310', 'id57', 'id10265', 'id10263', 'id10387', 'id10506', 'id10687', 'id83', 'id10100', 'id10001']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
866,10866,10310,"['id10310', 'id10263', 'id10265', 'id10002', 'id10380', 'id3', 'id247', 'id10387', 'id10008', 'id297']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
867,10867,10310,"['id10263', 'id10753', 'id10310', 'id10265', 'id10387', 'id90', 'id83', 'id10270', 'id72', 'id10678']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
868,10868,10310,"['id10270', 'id10387', 'id10189', 'id281', 'id10101', 'id10384', 'id10265', 'id10421', 'id90', 'id10389']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,10869,10310,"['id81', 'id166', 'id20', 'id113', 'id10274', 'id10087', 'id10416', 'id56', 'id141', 'id170']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,10870,10854,"['id10419', 'id272', 'id135', 'id59', 'id10854', 'id219', 'id275', 'id90', 'id259', 'id10017']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
871,10871,10854,"['id185', 'id10240', 'id10827', 'id186', 'id10849', 'id10010', 'id10005', 'id177', 'id259', 'id253']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,10872,10854,"['id10854', 'id186', 'id185', 'id298', 'id10213', 'id10287', 'id255', 'id10130', 'id10105', 'id10226']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
873,10873,10854,"['id185', 'id186', 'id158', 'id10811', 'id4', 'id10006', 'id10567', 'id10854', 'id10005', 'id177']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
874,10874,10854,"['id186', 'id185', 'id10733', 'id158', 'id166', 'id130', 'id251', 'id10854', 'id252', 'id10250']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
875,10875,10854,"['id54', 'id10849', 'id50', 'id10145', 'id243', 'id173', 'id242', 'id4', 'id10006', 'id10805']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,10876,10101,"['id10101', 'id10270', 'id10387', 'id90', 'id10425', 'id299', 'id10189', 'id10753', 'id10389', 'id66']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
877,10877,10101,"['id10142', 'id10237', 'id10148', 'id10208', 'id46', 'id282', 'id283', 'id29', 'id10490', 'id10101']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.1
878,10878,10101,"['id44', 'id10265', 'id10163', 'id126', 'id10127', 'id190', 'id275', 'id128', 'id10586', 'id10423']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,10879,10387,"['id10387', 'id66', 'id10340', 'id10359', 'id10337', 'id71', 'id10380', 'id90', 'id10389', 'id72']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
880,10880,10387,"['id10387', 'id71', 'id10337', 'id72', 'id66', 'id10340', 'id83', 'id10359', 'id90', 'id10270']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
881,10881,10387,"['id81', 'id90', 'id10387', 'id170', 'id83', 'id10384', 'id20', 'id10270', 'id10421', 'id10265']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
882,10882,10387,"['id81', 'id281', 'id57', 'id20', 'id181', 'id65', 'id10310', 'id241', 'id10274', 'id10687']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,10883,10387,"['id10387', 'id10340', 'id66', 'id10380', 'id90', 'id83', 'id10359', 'id10337', 'id71', 'id241']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
884,10884,10387,"['id10387', 'id10389', 'id10486', 'id215', 'id201', 'id10337', 'id71', 'id10347', 'id83', 'id72']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
885,10885,10363,"['id10363', 'id10380', 'id10359', 'id10142', 'id71', 'id10337', 'id234', 'id10340', 'id10745', 'id10111']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
886,10886,10363,"['id10363', 'id10359', 'id10380', 'id77', 'id10340', 'id10745', 'id10337', 'id71', 'id10142', 'id275']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
887,10887,10363,"['id10363', 'id10380', 'id10359', 'id77', 'id66', 'id10340', 'id76', 'id10337', 'id10343', 'id275']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
888,10888,10363,"['id10363', 'id10359', 'id10380', 'id10340', 'id77', 'id275', 'id66', 'id10797', 'id79', 'id10182']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
889,10889,10363,"['id79', 'id77', 'id10375', 'id78', 'id76', 'id102', 'id10202', 'id282', 'id200', 'id10363']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.1
890,10890,10745,"['id10745', 'id160', 'id10005', 'id10016', 'id155', 'id181', 'id10827', 'id10727', 'id10546', 'id10240']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
891,10891,10745,"['id10419', 'id10733', 'id59', 'id166', 'id158', 'id10454', 'id10189', 'id10567', 'id122', 'id10421']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,10892,10745,"['id10005', 'id10727', 'id155', 'id181', 'id10827', 'id10745', 'id10722', 'id171', 'id111', 'id160']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
893,10893,10745,"['id10745', 'id248', 'id160', 'id237', 'id155', 'id10833', 'id4', 'id10005', 'id10006', 'id10250']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
894,10894,10745,"['id173', 'id135', 'id1', 'id10001', 'id10551', 'id10017', 'id154', 'id204', 'id10297', 'id127']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,10895,10512,"['id10586', 'id10460', 'id129', 'id83', 'id10017', 'id9', 'id10512', 'id10237', 'id10202', 'id10347']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14
896,10896,10512,"['id10512', 'id111', 'id10517', 'id10237', 'id138', 'id139', 'id129', 'id83', 'id118', 'id9']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
897,10897,10512,"['id10670', 'id10606', 'id10512', 'id142', 'id10656', 'id140', 'id10793', 'id9', 'id10291', 'id10722']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
898,10898,10512,"['id10606', 'id10670', 'id142', 'id10775', 'id9', 'id10237', 'id176', 'id10719', 'id10592', 'id10512']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.1
899,10899,10512,"['id10670', 'id142', 'id237', 'id176', 'id10606', 'id10582', 'id10775', 'id10719', 'id10780', 'id170']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,10900,10592,"['id10586', 'id9', 'id129', 'id10772', 'id83', 'id168', 'id10606', 'id10512', 'id10237', 'id10017']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,10901,10592,"['id10606', 'id10592', 'id9', 'id129', 'id10237', 'id10775', 'id10602', 'id10772', 'id10586', 'id10582']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
902,10902,10592,"['id129', 'id10013', 'id10512', 'id10772', 'id10530', 'id10793', 'id197', 'id10586', 'id141', 'id10722']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,10903,10592,"['id10600', 'id211', 'id147', 'id60', 'id10582', 'id10501', 'id107', 'id10814', 'id10130', 'id10847']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,10904,10592,"['id129', 'id10237', 'id10606', 'id10609', 'id9', 'id10017', 'id10775', 'id10772', 'id142', 'id10582']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,10905,10497,"['id10490', 'id106', 'id104', 'id108', 'id170', 'id10780', 'id10501', 'id10004', 'id10280', 'id109']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,10906,10497,"['id97', 'id10486', 'id10463', 'id190', 'id109', 'id201', 'id90', 'id10878', 'id10408', 'id10425']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,10907,10497,"['id10270', 'id10389', 'id90', 'id10268', 'id83', 'id55', 'id10387', 'id10265', 'id281', 'id10466']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,10908,10497,"['id10004', 'id10387', 'id10102', 'id5', 'id1', 'id10001', 'id10265', 'id155', 'id66', 'id108']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,10909,10455,"['id10455', 'id10454', 'id10004', 'id225', 'id122', 'id10567', 'id170', 'id10501', 'id10490', 'id101']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
910,10910,10455,"['id10455', 'id10501', 'id10004', 'id10663', 'id107', 'id10567', 'id225', 'id10766', 'id170', 'id101']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
911,10911,10455,"['id10455', 'id10609', 'id98', 'id10004', 'id237', 'id122', 'id10797', 'id123', 'id253', 'id170']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
912,10912,10455,"['id10004', 'id10455', 'id225', 'id10454', 'id10753', 'id98', 'id10567', 'id109', 'id10501', 'id90']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
913,10913,10455,"['id10004', 'id225', 'id10501', 'id107', 'id142', 'id10250', 'id10780', 'id10454', 'id10670', 'id253']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,10914,10352,"['id10361', 'id10359', 'id10352', 'id10340', 'id10380', 'id10365', 'id10430', 'id10350', 'id75', 'id74']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
915,10915,10352,"['id10352', 'id10359', 'id10350', 'id74', 'id10340', 'id168', 'id10361', 'id10365', 'id245', 'id113']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
916,10916,10352,"['id10352', 'id10359', 'id10340', 'id10387', 'id10365', 'id10350', 'id74', 'id10361', 'id10380', 'id10656']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
917,10917,10352,"['id10352', 'id10359', 'id241', 'id10380', 'id10340', 'id10361', 'id10365', 'id118', 'id222', 'id278']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
918,10918,10352,"['id10359', 'id10352', 'id10380', 'id10340', 'id241', 'id10387', 'id10365', 'id77', 'id269', 'id278']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
919,10919,10627,"['id1', 'id10001', 'id191', 'id10530', 'id68', 'id10075', 'id112', 'id133', 'id168', 'id282']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,10920,10627,"['id10619', 'id131', 'id134', 'id132', 'id133', 'id10008', 'id8', 'id10692', 'id215', 'id201']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,10921,10627,"['id134', 'id10753', 'id10347', 'id90', 'id86', 'id133', 'id10400', 'id191', 'id10010', 'id10619']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,10922,10627,"['id134', 'id111', 'id10517', 'id104', 'id10621', 'id139', 'id10490', 'id10753', 'id118', 'id10512']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,10923,10627,"['id10621', 'id212', 'id134', 'id189', 'id137', 'id10295', 'id133', 'id10472', 'id100', 'id132']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,10924,10775,"['id10592', 'id10775', 'id9', 'id10237', 'id10606', 'id10586', 'id129', 'id168', 'id167', 'id10602']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
925,10925,10775,"['id10775', 'id168', 'id9', 'id10772', 'id10586', 'id182', 'id121', 'id10512', 'id10013', 'id10839']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
926,10926,10775,"['id10775', 'id9', 'id10592', 'id10237', 'id10606', 'id167', 'id129', 'id168', 'id10586', 'id10780']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
927,10927,10775,"['id129', 'id10237', 'id10609', 'id9', 'id10775', 'id167', 'id10017', 'id10606', 'id10592', 'id10772']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
928,10928,10775,"['id10237', 'id129', 'id9', 'id10592', 'id10775', 'id167', 'id10609', 'id10606', 'id10772', 'id168']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
929,10929,10775,"['id10586', 'id10663', 'id10775', 'id217', 'id161', 'id168', 'id129', 'id10527', 'id10567', 'id206']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
930,10930,10783,"['id10562', 'id119', 'id120', 'id10557', 'id10783', 'id10878', 'id10208', 'id10320', 'id10166', 'id67']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
931,10931,10783,"['id115', 'id140', 'id10656', 'id113', 'id119', 'id10421', 'id10562', 'id10530', 'id90', 'id10414']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,10932,10783,"['id119', 'id10557', 'id10270', 'id289', 'id10636', 'id212', 'id46', 'id263', 'id91', 'id10878']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,10933,10783,"['id10562', 'id120', 'id119', 'id10421', 'id10506', 'id90', 'id10189', 'id148', 'id269', 'id10208']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,10934,10783,"['id10562', 'id120', 'id10421', 'id10189', 'id119', 'id10208', 'id10166', 'id10783', 'id90', 'id10557']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
935,10935,10632,"['id10602', 'id164', 'id99', 'id10632', 'id176', 'id10595', 'id10237', 'id192', 'id10606', 'id127']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
936,10936,10632,"['id10602', 'id10632', 'id164', 'id176', 'id192', 'id10595', 'id10355', 'id10606', 'id99', 'id124']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
937,10937,10632,"['id10602', 'id176', 'id10606', 'id10582', 'id10670', 'id166', 'id10237', 'id142', 'id10595', 'id99']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,10938,10632,"['id164', 'id82', 'id10202', 'id10435', 'id53', 'id10400', 'id50', 'id124', 'id10355', 'id224']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,10939,10632,"['id176', 'id99', 'id10602', 'id192', 'id164', 'id10595', 'id10606', 'id10237', 'id127', 'id10811']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,10940,10780,"['id10586', 'id168', 'id10632', 'id126', 'id124', 'id10789', 'id10595', 'id10609', 'id191', 'id299']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,10941,10780,"['id99', 'id10237', 'id176', 'id10789', 'id10793', 'id10414', 'id115', 'id10506', 'id112', 'id178']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,10942,10780,"['id10775', 'id10237', 'id176', 'id10789', 'id10733', 'id10007', 'id10780', 'id115', 'id5', 'id10016']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14
943,10943,10780,"['id10780', 'id176', 'id10789', 'id99', 'id10704', 'id10775', 'id10237', 'id10414', 'id10506', 'id10793']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
944,10944,10780,"['id83', 'id10460', 'id10586', 'id10512', 'id10783', 'id168', 'id10414', 'id10656', 'id280', 'id10389']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,10945,10780,"['id10237', 'id176', 'id99', 'id10235', 'id10007', 'id5', 'id170', 'id10789', 'id10414', 'id48']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,10946,10847,"['id10085', 'id10081', 'id10084', 'id10121', 'id10847', 'id238', 'id25', 'id225', 'id10005', 'id10663']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
947,10947,10847,"['id10085', 'id10847', 'id10572', 'id10081', 'id10084', 'id242', 'id29', 'id238', 'id10124', 'id240']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
948,10948,10847,"['id10085', 'id10084', 'id10572', 'id10847', 'id10081', 'id238', 'id10849', 'id27', 'id26', 'id10133']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
949,10949,10847,"['id10085', 'id10847', 'id26', 'id10849', 'id10133', 'id10084', 'id10572', 'id10081', 'id27', 'id227']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
